offset_deg,e_day_Wh
-24,780.8100997176327
-22,779.969382049502
-20,778.9609350371493
-18,777.7197034598655
-16,776.2077615967723
-14,774.3773848420919
-12,772.2305006949713
-10,769.7693396489026
-8,766.997247104946
-6,764.6124474263831
-4,762.229550795189
-2,759.4721388474575
0,756.3338154574678
2,753.2091489502006
4,750.1563208473126
6,746.7512484490281
8,742.9967904872601
10,739.0974939005414
12,735.064875829573
14,731.4024248674406
16,728.0226802562624
18,724.5679677154698
20,720.8522785266224
22,716.879009526031
24,712.8559894147011
