offset_deg,e_day_Wh
-24,1726.0680419040543
-22,1739.4354676955447
-20,1753.7624371655222
-18,1775.4170928888043
-16,1795.6605946158252
-14,1814.4855263910279
-12,1831.8875755995327
-10,1847.8646191041607
-8,1862.7310928185152
-6,1876.8900806537627
-4,1889.4514945493888
-2,1900.2857796556716
0,1909.3957951233026
2,1916.4102356452559
4,1921.9369555474632
6,1926.003225230137
8,1929.3718403560797
10,1931.855723807567
12,1933.122188227197
14,1933.1717524623218
16,1932.0047928671424
18,1929.621521132214
20,1926.1053194359952
22,1923.6107791232694
24,1920.9563690647553
