offset_deg,e_day_Wh
-24,666.8410651178762
-22,667.812426859885
-20,668.4891555880522
-18,668.870865301937
-16,669.5660946925285
-14,671.166417905113
-12,672.4357428413964
-10,673.3335413741443
-8,673.8584892839079
-6,674.0096530246873
-4,673.894716016326
-2,673.3708564282322
0,672.3922917676476
2,671.7483162131974
4,670.7073528321382
6,669.269944305702
8,667.7010673357615
10,666.1261430785835
12,664.1904135008565
14,661.8951279244873
16,659.5697997907814
18,657.4443572007751
20,655.0158807784441
22,652.2861047915773
24,649.257056165259
