offset_deg,e_day_Wh
-24,1482.690172330543
-22,1495.8901410118003
-20,1508.1484494836313
-18,1519.4649741550027
-16,1529.8463178952195
-14,1539.610405053566
-12,1548.7029904104406
-10,1557.0878487392188
-8,1564.3816246534918
-6,1570.5914296958495
-4,1575.7240134477715
-2,1579.7814855064616
0,1582.7777623173843
2,1584.7529873501971
4,1585.7068763510047
6,1585.9147752158337
8,1585.6098139196586
10,1584.6645467250785
12,1582.8490015731518
14,1580.1650212507056
16,1576.6142261062555
18,1572.3969395668971
20,1568.261272109777
22,1564.39706555976
24,1559.9610941128517
