offset_deg,e_day_Wh
-24,1286.0460102557954
-22,1301.6498760086338
-20,1319.8688276747062
-18,1336.9631659386582
-16,1352.9350489966866
-14,1368.6777673534862
-12,1383.3002117299234
-10,1396.6942168970086
-8,1408.8646560755892
-6,1419.8203901590625
-4,1429.5703907490415
-2,1438.2590789505105
0,1445.6979049788872
2,1451.4324912966367
4,1456.0368569906473
6,1460.0356963539693
8,1463.0318588644932
10,1465.1327388116465
12,1466.671042536166
14,1467.344967327434
16,1467.1589937339081
18,1466.1171381456597
20,1464.349893096443
22,1462.70764283896
24,1460.330515549836
