offset_deg,e_day_Wh
-24,1064.8449610960774
-22,1073.0176189556612
-20,1080.493853900019
-18,1087.2826026014905
-16,1093.3928654795814
-14,1100.060567751611
-12,1120.376047128942
-10,1139.9420609023457
-8,1158.5400004804292
-6,1175.8726323032656
-4,1191.7645189522154
-2,1206.2143213885338
0,1219.2242146384972
2,1230.361791913187
4,1240.2615118879728
6,1248.930488045904
8,1256.40499832892
10,1263.1208437078324
12,1269.2677260282792
14,1274.5858954357298
16,1278.9480759793926
18,1282.369481685897
20,1284.8659838873355
22,1286.4539512073873
24,1287.1501027091945
