offset_deg,e_day_Wh
-24,1032.6310776508117
-22,1035.5242796770917
-20,1037.999245951785
-18,1040.054710106235
-16,1041.944543143145
-14,1044.3021539930166
-12,1046.0435236102926
-10,1047.1684390906248
-8,1047.6770200822573
-6,1051.1915154784915
-4,1054.8976966889722
-2,1057.9599354116824
0,1060.370307242514
2,1063.0279077070727
4,1064.9863118250555
6,1066.2397148846599
8,1066.7834298455928
10,1066.6137294401483
12,1065.7638301761713
14,1065.3680226693718
16,1064.8135419389369
18,1063.6421433154087
20,1061.8523867278402
22,1059.4434330990462
24,1056.382835037698
