offset_deg,e_day_Wh
-24,1100.4922254634023
-22,1109.6491545465337
-20,1118.0468476979331
-18,1125.6892561503519
-16,1132.580380690531
-14,1144.9461742223336
-12,1161.0345603380274
-10,1175.9705661246844
-8,1189.74073608135
-6,1202.3364036187427
-4,1214.01617039376
-2,1224.4174424710782
0,1233.5266349866406
2,1240.938549797684
4,1247.28018280155
6,1252.5536526407845
8,1257.0482599245959
10,1260.6936585957844
12,1263.4278240819692
14,1265.2571344322778
16,1267.0136742048983
18,1268.0416340583236
20,1268.2894842329292
22,1267.765783189132
24,1266.4794920542342
