offset_deg,e_day_Wh
-24,2044.3602225154614
-22,2067.999300020393
-20,2090.1427936130017
-18,2110.7733424871267
-16,2129.8962388842347
-14,2148.2087844611115
-12,2165.935928164489
-10,2182.3209334990406
-8,2196.925029850763
-6,2209.756580735014
-4,2220.823413421277
-2,2230.1321957593777
0,2237.707065404301
2,2243.1280756940464
4,2246.892395384268
6,2249.2147730670017
8,2250.505173127143
10,2250.6327504137807
12,2249.4066072992337
14,2246.8256141882093
16,2242.887805868891
18,2237.7940054723063
20,2232.8030826187814
22,2227.90928547592
24,2221.973815349598
