offset_deg,e_day_Wh
-24,1081.1286725179302
-22,1089.506618234735
-20,1097.1640462960966
-18,1104.1094782610662
-16,1110.3512520928443
-14,1116.26065004868
-12,1129.007550355896
-10,1147.979737066902
-8,1165.5472572555127
-6,1181.8505550046784
-4,1196.889733196957
-2,1210.388670674737
0,1222.3529794772708
2,1232.4984068289025
4,1241.2984368908371
6,1248.7651744887353
8,1255.1244457757723
10,1260.4511112393968
12,1264.6385740024614
14,1267.9585178553766
16,1270.7295475948854
18,1272.509684413321
20,1273.3218903103202
22,1273.1897166298975
24,1272.137120341855
