offset_deg,e_day_Wh
-24,1448.161009060978
-22,1459.0442169622115
-20,1469.3800782157957
-18,1479.1625679528013
-16,1488.2664343399492
-14,1496.3826543094867
-12,1503.5195653326118
-10,1511.4714312068738
-8,1528.9207513596984
-6,1545.1210652315165
-4,1560.021564030123
-2,1573.5433410339044
0,1585.5582886693237
2,1596.4703508117882
4,1605.9941240385451
6,1614.1770524237984
8,1621.021423334701
10,1626.6120465291715
12,1631.5602672007344
14,1635.3314575358772
16,1638.3494534419615
18,1639.589929500411
20,1639.882549910631
22,1639.236706785101
24,1638.2876313317759
