offset_deg,e_day_Wh
-24,692.5057501523968
-22,692.7504971736547
-20,692.7549779065763
-18,692.5714006285897
-16,692.1548389086611
-14,691.4763990554375
-12,690.4781227865984
-10,689.1609639673575
-8,687.5262042210513
-6,685.5754529076976
-4,683.3106450608007
-2,680.7307343674788
0,677.8291533786448
2,675.4939584968279
4,672.8399746861928
6,669.8697832573594
8,666.5862929143622
10,663.3389588325484
12,660.3016162465728
14,657.6160440199212
16,654.6843540981
18,651.5093887576471
20,648.094251132952
22,644.4423056973784
24,640.55717863416
