offset_deg,e_day_Wh
-24,1052.6439244121095
-22,1059.5027436506184
-20,1065.7242441501248
-18,1071.6667633692105
-16,1083.1255003519072
-14,1094.6914888325177
-12,1105.5604953190962
-10,1115.535380656643
-8,1124.6053197254582
-6,1132.7610739942158
-4,1140.171728055044
-2,1146.6871249124172
0,1152.135683661608
2,1156.6483872381616
4,1160.2857638186704
6,1163.0359907339916
8,1164.9827855674826
10,1166.6021027014856
12,1167.4504985364522
14,1167.5275892608684
16,1166.8336236803889
18,1166.3782768082908
20,1165.3272317979818
22,1163.610617697966
24,1161.23033115775
