offset_deg,e_day_Wh
-24,1628.531488686092
-22,1646.8192784723274
-20,1663.9234947641003
-18,1680.3021162113866
-16,1696.4278600207244
-14,1712.3732110824265
-12,1726.8629355656926
-10,1739.9055647227597
-8,1751.509657980078
-6,1761.6836471120669
-4,1770.4343215050453
-2,1777.7595002895976
0,1783.699497317923
2,1788.1115175066477
4,1791.2230766148418
6,1793.0388984699782
8,1793.5630729988143
10,1792.8808871702763
12,1791.6404865957602
14,1790.107544798696
16,1787.587086341376
18,1784.0810685818547
20,1779.5909343015735
22,1774.1176256510144
24,1767.661607775583
