offset_deg,e_day_Wh
-24,1681.778542009593
-22,1693.8744420806445
-20,1704.9722122625762
-18,1715.0748389449013
-16,1724.1853854580254
-14,1735.153247343625
-12,1752.2281919427987
-10,1767.8781723164927
-8,1782.0888348485366
-6,1794.8496507300504
-4,1806.1525049825054
-2,1815.9908876427917
0,1824.3596712307162
2,1831.180301704768
4,1837.039135929448
6,1841.6246320095356
8,1844.460232879041
10,1845.9668922128842
12,1846.235998093933
14,1845.262816049254
16,1843.7240258541715
18,1842.6015591442265
20,1840.4967579048164
22,1837.4052959158153
24,1833.322808282434
