offset_deg,e_day_Wh
-24,1809.7183213681408
-22,1833.6653441186072
-20,1856.742545219755
-18,1878.3250757952392
-16,1898.4192128023324
-14,1917.0324461734428
-12,1934.1730112576606
-10,1949.849520533991
-8,1964.1275461131154
-6,1977.80045971228
-4,1989.8440577125962
-2,2000.2039075860018
0,2008.8873842152143
2,2015.4529364697048
4,2020.615219316428
6,2024.3766097917014
8,2026.8618251383023
10,2028.9825583121042
12,2029.9952683022575
14,2029.8986560255275
16,2028.6903371374701
18,2026.3668377104418
20,2022.9236040722433
22,2019.0028563989822
24,2016.320325752045
