offset_deg,e_day_Wh
-24,1978.7785028324893
-22,1993.3189762203237
-20,2006.6214915993953
-18,2022.737477457776
-16,2044.6964594677136
-14,2066.246528738482
-12,2087.2204167173595
-10,2106.399422444051
-8,2123.7906224238372
-6,2139.4019408871964
-4,2153.241584993243
-2,2165.317622252117
0,2175.637655962887
2,2183.5357621100106
4,2189.820238930466
6,2195.093449923602
8,2199.003109877069
10,2201.5505225594843
12,2202.7361631843837
14,2202.5596146335783
16,2201.019521422225
18,2199.53157688166
20,2197.8538142709476
22,2195.113556753732
24,2191.3096094922394
