offset_deg,e_day_Wh
-24,1002.3607764399017
-22,1012.7140949752504
-20,1022.3411743296111
-18,1031.2438085522817
-16,1039.6932051668912
-14,1048.0691854737183
-12,1055.5990495402573
-10,1062.28782289615
-8,1078.9776170421922
-6,1096.4129246309165
-4,1112.7871636723844
-2,1127.8136332434651
0,1141.4780738156574
2,1153.9700442999922
4,1165.1526769467334
6,1175.2016123796554
8,1184.0688010779786
10,1191.759026617701
12,1198.5667215494946
14,1204.407201543714
16,1208.5923733334885
18,1211.883812241863
20,1214.2916062923118
22,1215.8269170990225
24,1217.783348455843
