offset_deg,e_day_Wh
-24,1155.08025477637
-22,1161.1387979703495
-20,1166.524124953667
-18,1171.2346527966815
-16,1175.2691732415296
-14,1185.73006621374
-12,1198.3164156329271
-10,1210.0266101975367
-8,1220.9810504283396
-6,1231.1812431948306
-4,1240.3668546516774
-2,1248.454875550895
0,1255.438598738597
2,1260.8646172543106
4,1265.4125387431932
6,1270.0074561500037
8,1274.0978593358454
10,1277.3883337687193
12,1279.8800469441144
14,1281.575232166711
16,1282.4771223909129
18,1282.5898900354023
20,1282.7908280655445
22,1283.7758496550719
24,1284.2752282507136
