offset_deg,e_day_Wh
-24,1677.2169114176945
-22,1693.847259856264
-20,1709.4507017556157
-18,1723.8837402105637
-16,1737.9853506377785
-14,1750.8757060468006
-12,1762.539967778017
-10,1772.9937937747436
-8,1782.8189172342213
-6,1791.3489417482988
-4,1798.5963832635575
-2,1804.745201677516
0,1809.5111191279514
2,1812.632156346345
4,1814.9766775025137
6,1816.5255283679717
8,1816.9243251504113
10,1816.2384613210306
12,1814.9041753057345
14,1812.555055524511
16,1809.543115744
18,1806.1607069433833
20,1801.8490962495625
22,1796.6039522068854
24,1791.256453547221
