offset_deg,e_day_Wh
-24,1557.75454927004
-22,1572.6708076132318
-20,1586.6162009990717
-18,1599.5896204674
-16,1611.6009603841244
-14,1623.1690418067124
-12,1634.559601976382
-10,1645.0114867152738
-8,1654.3195038284625
-6,1662.4946483732942
-4,1669.546640468214
-2,1675.4837993133794
0,1680.3205533324863
2,1683.9784842761678
4,1686.574641248958
6,1688.3816238861873
8,1689.739697081786
10,1690.2918746282576
12,1689.9358650064587
14,1688.6663900244484
16,1686.4767401805739
18,1683.5270314522436
20,1680.8211722272301
22,1677.8194048825565
24,1674.0521504733592
