offset_deg,e_day_Wh
-24,1060.3606777000166
-22,1072.992726105525
-20,1084.7967923183119
-18,1096.973274370127
-16,1108.2183766393973
-14,1118.5268568249012
-12,1127.9035555430005
-10,1136.3534639249092
-8,1143.881627554803
-6,1158.4278099023336
-4,1180.6514291354047
-2,1201.4282548273245
0,1220.6580471245938
2,1238.3890358280155
4,1254.5645639841714
6,1269.2568363049804
8,1282.4669208165794
10,1294.2009135766402
12,1304.4689404287901
14,1313.28443559907
16,1321.1322110907563
18,1327.9829670575564
20,1333.909051412671
22,1338.9128636486503
24,1342.3064228116882
