offset_deg,e_day_Wh
-24,1888.2220310816517
-22,1903.5993313477547
-20,1918.6140871110856
-18,1934.2165149298469
-16,1948.4135505710801
-14,1961.2158157281656
-12,1972.6338729241902
-10,1984.921721736414
-8,2010.1537705106068
-6,2033.9309631734502
-4,2056.101276681068
-2,2076.0377182164675
0,2093.7281711590085
2,2109.5311095457128
4,2123.3528448291336
6,2135.16896978466
8,2144.986470469079
10,2152.814954116843
12,2158.6661609130315
14,2163.513704948158
16,2167.624620853741
18,2168.961888644557
20,2168.9571876435566
22,2167.5550096518864
24,2164.7727324127745
