offset_deg,e_day_Wh
-24,1544.8109319419193
-22,1558.0774129163024
-20,1570.3476916934237
-18,1582.4036895513825
-16,1594.0069995100118
-14,1604.4845333239243
-12,1613.8434485740513
-10,1622.0909090039352
-8,1633.8464424955469
-6,1656.5824771823175
-4,1677.708245565606
-2,1697.1821623403187
0,1714.7689522112587
2,1730.76527895824
4,1745.0173778768285
6,1757.5278500475765
8,1768.2969330605529
10,1777.8815312653542
12,1785.9069652839617
14,1792.6120468679942
16,1798.3367421923822
18,1802.56525626452
20,1804.8375994840846
22,1805.1217071702736
24,1805.206519125667
