offset_deg,e_day_Wh
-24,905.5207368087081
-22,919.0808683365613
-20,932.5312128393427
-18,945.8653403000733
-16,958.3286932716308
-14,969.9113419882902
-12,980.6093320862014
-10,990.4196411565547
-8,999.340083504708
-6,1007.3692253202894
-4,1014.5063083668404
-2,1020.9095152858604
0,1026.3257859362375
2,1030.8099797311559
4,1034.4888885679463
6,1037.364018010067
8,1039.4373002596867
10,1040.7110584468953
12,1041.4377841548946
14,1041.8375797052165
16,1041.5361414757833
18,1041.0220945698209
20,1040.5166439882332
22,1039.4618905970374
24,1037.861473051867
