offset_deg,e_day_Wh
-24,1114.5139582693498
-22,1123.497817577099
-20,1131.7332672790112
-18,1139.2269733941773
-16,1145.987790533633
-14,1152.3502822991604
-12,1163.4333775058856
-10,1185.0732321083185
-8,1205.3218992641905
-6,1224.3354105021087
-4,1242.0400443392668
-2,1258.1959838988255
0,1272.8015190006581
2,1285.3449139800668
4,1296.5545543945584
6,1306.4361720540633
8,1315.2308824364698
10,1322.9572360681966
12,1329.5301052605237
14,1335.3311304105023
16,1340.4348183548439
18,1344.5199431490287
20,1347.6040648342548
22,1349.705482435477
24,1350.843055038727
