offset_deg,e_day_Wh
-24,1433.7049120342836
-22,1442.8604226548787
-20,1451.7619915732835
-18,1460.9580786291556
-16,1469.1928031726547
-14,1476.476574618121
-12,1482.819859566224
-10,1489.2589531570934
-8,1508.8344640852308
-6,1527.183414412226
-4,1544.1733129986828
-2,1559.4806747245848
0,1573.0983010997143
2,1585.333180010111
4,1596.1096542352084
6,1605.3696649634028
8,1613.125887853807
10,1619.3939591687156
12,1624.1919889598234
14,1628.360481697967
16,1632.1023830787499
18,1633.946170414576
20,1634.5541947421689
22,1634.1202130255906
24,1632.6676419617297
