offset_deg,e_day_Wh
-24,1670.6798601375253
-22,1682.4391662824828
-20,1693.8668650385362
-18,1705.1235569464325
-16,1728.6283456156254
-14,1750.575630290847
-12,1770.9624316868212
-10,1789.790218596678
-8,1807.5863864102298
-6,1824.0120623092507
-4,1838.9466628427722
-2,1852.098533939463
0,1863.4812782560239
2,1872.7524371549657
4,1880.4675824674464
6,1887.0910526699267
8,1892.5715976164342
10,1896.845940960191
12,1899.8489164705445
14,1901.5905601426543
16,1902.080421038542
18,1901.3274490420056
20,1900.1081693760627
22,1898.7046956590611
24,1897.2179453914978
