offset_deg,e_day_Wh
-24,1050.3644849667744
-22,1056.4536326739947
-20,1061.9343028202286
-18,1066.8178081182473
-16,1080.14877930496
-14,1094.4996917066514
-12,1107.9373516381957
-10,1120.2983161566194
-8,1131.5866814202568
-6,1141.8089061377561
-4,1151.1250116524238
-2,1159.4045990334535
0,1166.5414093628515
2,1172.5207482979968
4,1177.52690694952
6,1181.5694341903786
8,1184.7274626479532
10,1187.265837622447
12,1188.9891681856197
14,1189.909184041222
16,1190.0752717386943
18,1190.2531281180495
20,1189.7062426308762
22,1188.4458768462512
24,1186.4831164845987
