offset_deg,e_day_Wh
-24,1964.881753255619
-22,1984.3721098413835
-20,2002.505399091123
-18,2019.2837859750023
-16,2034.723667350317
-14,2049.7678019176947
-12,2063.90211081617
-10,2077.123269296098
-8,2088.781472367242
-6,2098.8929076570184
-4,2107.4721235538273
-2,2114.5258787974585
0,2120.106906633306
2,2123.9868670550995
4,2126.4159921760765
6,2127.590917586025
8,2127.7319458839247
10,2126.9542645764186
12,2124.9783276838934
14,2121.801626306546
16,2117.4200232259554
18,2112.0543433541507
20,2106.508220000866
22,2100.9687197775843
24,2094.681945419276
