offset_deg,e_day_Wh
-24,1914.7119439387477
-22,1927.949357063309
-20,1940.9198776027933
-18,1954.4485262027306
-16,1966.6601868922708
-14,1977.5885686546828
-12,1987.2655813401125
-10,2000.3547874874978
-8,2025.5627940045079
-6,2049.141562759288
-4,2070.9579594475563
-2,2090.505617081802
0,2107.796532423554
2,2123.212167641653
4,2136.5678838884223
6,2147.9134388287866
8,2157.274079141271
10,2164.6760149806623
12,2170.1457929497274
14,2174.5030797429645
16,2177.6081154092676
18,2178.5755609659245
20,2178.341361894448
22,2176.6884179827202
24,2173.636234502881
