offset_deg,e_day_Wh
-24,1884.7074915769542
-22,1900.5394148768878
-20,1918.0933468690473
-18,1934.2398692119991
-16,1949.0047769447065
-14,1962.4131390815724
-12,1974.4890570461853
-10,1985.2554446402428
-8,1994.7338282187911
-6,2013.4334277255139
-4,2037.970355014646
-2,2060.339338447524
0,2080.5014871805242
2,2098.569017051358
4,2114.6044642681177
6,2128.6083247443985
8,2140.586037555785
10,2150.5464391667624
12,2159.4093442337125
14,2166.795023185995
16,2172.4297576049976
18,2176.331851635854
20,2178.520354399878
22,2179.014721361811
24,2178.1818536199626
