offset_deg,e_day_Wh
-24,2099.79333327323
-22,2117.6360604342044
-20,2134.5241835637244
-18,2150.054543034774
-16,2165.6140714028193
-14,2179.667932834288
-12,2192.2360851525937
-10,2204.031403782741
-8,2225.3799351948587
-6,2244.931997248029
-4,2262.6246286939254
-2,2278.6533234491826
0,2292.6327403188434
2,2304.6128143259193
4,2314.814525798354
6,2323.564371474504
8,2330.5764174103188
10,2335.849777886747
12,2339.780552731513
14,2342.3305480512413
16,2343.3904421870952
18,2343.94363623363
20,2343.0370928213024
22,2339.6956227158976
24,2335.6123145615297
