offset_deg,e_day_Wh
-24,1684.815412930694
-22,1695.6406831767379
-20,1705.4764843094322
-18,1714.4216158229658
-16,1723.454334699814
-14,1741.8273000977147
-12,1763.2506370421181
-10,1783.6492909502044
-8,1802.3056811227536
-6,1819.222375264849
-4,1834.4061516306494
-2,1847.9371282999086
0,1859.760791702599
2,1869.482402395721
4,1877.5901314091498
6,1884.2864235646555
8,1889.561502372449
10,1893.412583688038
12,1895.8531312946163
14,1897.4246894585676
16,1898.0321019762214
18,1897.3521731121182
20,1896.6341476443968
22,1894.8251017965226
24,1891.9432259009288
