measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-02-01 00:00:00,0.0,0.941,-0.633333,-9.288883577778002,7.333332999999999,0.0,0.0,-1.6566,4.4758,0.0,1430
2017-02-01 00:15:00,0.0,0.676466,-0.64,-8.02133248,6.266666,0.0,0.0,-1.126266,4.7662,0.0,1430
2017-02-01 00:30:00,0.0,-0.1408659999999999,-0.64,-8.10666624,6.333333,0.0,0.0,-1.774266,4.948933,0.0,1430
2017-02-01 00:45:00,0.0,-0.881533,-0.6733329999999998,-7.720884617778,5.733333,0.0,0.0,-2.0736,5.091333,0.0,1430
2017-02-01 01:00:00,0.0,-2.064333,-0.706666,-7.255103795556,5.133333,0.0,0.0,-3.187733,5.330533,0.0,1430
2017-02-01 01:15:00,0.0,-2.937466,-0.7199999999999999,-6.048,4.2,0.0,0.0,-4.185133,5.533733,0.0,1430
2017-02-01 01:30:00,0.0,-3.445266,-0.746666,-7.46666,5.0,0.0,-1.0,-4.8204,5.762866,,1430
2017-02-01 01:45:00,0.0,-3.9592,-0.7666659999999998,-9.608879511112,6.266666,0.0,0.0,-5.634133,5.940866,0.0,1430
2017-02-01 02:00:00,0.0,-4.239666,-0.7666659999999998,-16.2533192,10.6,0.0,0.0,-6.039266,6.032133,0.0,1430
2017-02-01 02:15:00,0.0,-4.250866,-0.793333,-21.049767875556,13.266666,0.0,0.0,-6.052066,6.1392,0.0,1430
2017-02-01 02:30:00,0.0,-4.003666,-0.78,-31.61599896,20.266666,0.0,0.0,-5.095733,6.1596,0.0,1430
2017-02-01 02:45:00,0.0,-3.9092,-0.8133329999999999,-41.6426496,25.6,0.0,0.0,-4.528333,6.0882,0.0,1430
2017-02-01 03:00:00,0.0,-3.868333,-0.8,-34.3466656,21.466666,0.0,0.0,-4.322133,6.001666,0.0,1430
2017-02-01 03:15:00,0.0,-4.1692,-0.8133329999999999,-29.713764515556,18.266666,0.0,0.0,-4.965,6.016866,0.0,1430
