measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-02-09 00:00:00,0.0,10.569133,-0.606666,-35.591071595556,29.333333,0.0,0.0,8.516199999999998,2.858466,0.0,1430
2017-02-09 00:15:00,0.0,10.821,-0.593333,-39.6346444,33.4,0.0,-1.0,8.285465999999998,2.756933,,1430
2017-02-09 00:30:00,0.0,9.413933,-0.593333,-43.4319756,36.6,0.0,0.0,6.858466,2.716266,0.0,1430
2017-02-09 00:45:00,0.0,10.7324,-0.5999999999999999,-41.8399992,34.866666,0.0,0.0,6.986733,2.787533,0.0,1430
2017-02-09 01:00:00,0.0,11.122466,-0.5999999999999999,-48.7999992,40.666666,0.0,0.0,7.277666,2.7264,0.0,1430
2017-02-09 01:15:00,0.0,10.3618,-0.586666,-49.0452776,41.8,0.0,0.0,6.587866,2.7264,0.0,1430
2017-02-09 01:30:00,0.0,9.6648,-0.5799999999999998,-48.72,42.0,0.0,0.0,5.401266,2.802666,0.0,1430
2017-02-09 01:45:00,0.0,10.239133,-0.593333,-47.86219493777801,40.333333,0.0,0.0,6.364666,2.894066,0.0,1430
2017-02-09 02:00:00,0.0,9.479,-0.5999999999999999,-52.56,43.8,0.0,0.0,6.969533,2.848333,0.0,1430
2017-02-09 02:15:00,0.0,9.255133,-0.5799999999999998,-48.256,41.6,0.0,0.0,6.515333,2.924466,0.0,1430
2017-02-09 02:30:00,0.0,9.347266,-0.606666,-51.526164791112,42.466666,0.0,0.0,6.910266,2.955,0.0,1430
2017-02-09 02:45:00,0.0,8.760666,-0.62,-52.90666584,42.666666,0.0,0.0,6.266466,2.919466,0.0,1430
2017-02-09 03:00:00,0.0,9.810066,-0.593333,-45.409751475556,38.266666,0.0,0.0,6.582533,2.970333,0.0,1430
2017-02-09 03:15:00,0.0,7.845733,-0.586666,-43.8826168,37.4,0.0,0.0,5.073533,3.005866,0.0,1430
2017-02-09 03:30:00,0.0,9.748,-0.606666,-41.4959544,34.2,0.0,-1.0,5.823333,3.0672,,1430
2017-02-09 03:45:00,0.0,9.634,-0.613333,-39.335088915556,32.066666,0.0,0.0,6.577133,3.0568,0.0,1430
2017-02-09 04:00:00,0.0,9.6514,-0.5999999999999999,-35.52,29.6,0.0,0.0,6.550533,2.9906,0.0,1430
2017-02-09 04:15:00,0.0,9.860933,-0.593333,-30.299538137778,25.533333,0.0,0.0,6.822466,2.980266,0.0,1430
2017-02-09 04:30:00,0.0,11.438133,-0.606666,-24.428417195556,20.133333,0.0,0.0,7.821466,2.894,0.0,1430
2017-02-09 04:45:00,0.0,8.796533,-0.5999999999999999,-18.5599992,15.466666,0.0,0.0,6.611133,2.8484,0.0,1430
2017-02-09 05:00:00,0.0,9.266,-0.613333,-13.493326,11.0,0.0,0.0,5.541466,2.909266,0.0,1430
2017-02-09 05:15:00,0.0,7.374266,-0.5999999999999999,-11.5999992,9.666666,0.0,0.0,4.594933,3.061866,0.0,1430
2017-02-09 05:30:00,0.0,5.7698,-0.613333,-10.5493276,8.599999999999998,0.0,0.0,3.338066,3.265533,0.0,1430
2017-02-09 05:45:00,0.0,5.0942,-0.626666,-11.447098515556,9.133333,0.0,0.0,2.163066,3.555266,0.0,1430
2017-02-09 06:00:00,0.0,6.1052,-0.6466659999999999,-47.3359512,36.6,0.0,0.0,1.787666,3.738066,0.0,1430
2017-02-09 06:15:00,0.0,5.042866,-0.626666,-162.26471543111202,129.466666,0.0,0.0,1.947333,3.865466,0.0,1430
2017-02-09 06:30:00,0.0,5.464,-0.78,-453.43999896,290.666666,0.0,0.0,2.610733,4.170533,0.0,1430
2017-02-09 06:45:00,0.0,5.232533,-0.873333,-1037.40315901778,593.933333,0.0,-1.0,2.638,6.978333,,1430
2017-02-09 07:00:00,0.0,5.439733,-0.946666,-1501.0336096,792.7999999999998,0.0,0.0,3.525866,35.5174,0.0,1430
2017-02-09 07:15:00,10.506666,5.9488,13.626666,21720.905604,797.0,0.0,0.0,5.177666,86.5326,0.0,1430
2017-02-09 07:30:00,40.2,6.634533,53.573333,80988.5932024356,755.866666,7.0,7.0,7.8316,164.113333,0.448976973895196,1430
2017-02-09 07:45:00,66.293333,8.039132999999998,88.84,134491.91460744,756.9333329999998,18.0,18.0,12.34,242.3502,0.6087250591816029,1430
2017-02-09 08:00:00,88.56,9.299333,119.326666,180230.9963264,755.2,29.0,29.0,15.869,306.3812,0.664132276828654,1430
2017-02-09 08:15:00,110.326666,10.061666,148.32,224259.84,756.0,38.0,38.0,18.849533,375.2492,0.6883559162379537,1430
2017-02-09 08:30:00,104.666666,10.7356,139.606666,212686.102002396,761.733333,47.0,47.0,20.457466,364.5222,0.6951325928445713,1430
2017-02-09 08:45:00,113.566666,10.8214,151.8,231505.1198988,762.5333329999999,47.0,47.0,20.5082,388.381933,0.7156016382709846,1430
2017-02-09 09:00:00,132.153333,11.975866,179.226666,269795.874313031,752.6666659999999,53.0,53.0,22.813933,435.572266,0.7573808911372146,1430
2017-02-09 09:15:00,124.94,12.182466,170.6,254717.1732196,746.5333329999999,63.0,63.0,23.439866,411.972066,0.8027420649583976,1430
2017-02-09 09:30:00,151.25,11.996,207.85,308033.7,741.0,61.0,61.0,23.791,501.709,0.8217701737841842,1430
2017-02-09 09:45:00,142.366666,14.33,198.753333,290444.870358996,730.6666659999999,77.0,77.0,27.084533,457.900933,0.817600713542441,1430
2017-02-09 10:00:00,134.466666,14.237933,187.28,274277.80241696,732.266666,69.0,69.0,25.296266,426.946,0.836323087365461,1430
2017-02-09 10:15:00,101.413333,13.227466,140.92,206569.93057272,732.9333329999998,65.0,65.0,22.6256,318.069466,0.8449678912201336,1430
2017-02-09 10:30:00,119.446666,13.078266,166.06,243753.93855596,733.9333329999998,49.0,49.0,20.518866,376.592,0.8549991275519107,1430
2017-02-09 10:45:00,136.58,13.543466,191.246666,278710.140995671,728.6666659999999,59.0,59.0,21.346866,422.831133,0.869513956435877,1430
2017-02-09 11:00:00,137.126666,14.152466,193.246666,280104.600682636,724.733333,68.0,68.0,23.692533,418.797933,0.8925524374557005,1430
2017-02-09 11:15:00,131.76,14.281866,185.0,268743.33321,726.333333,65.0,65.0,22.6862,407.124933,0.8613949296969213,1430
2017-02-09 11:30:00,122.04,14.854866,171.486666,248747.12502655096,725.266666,63.0,63.0,23.942466,374.9644,0.8588254539505972,1430
2017-02-09 11:45:00,126.906666,15.035333,178.22,259155.64242904,727.066666,58.0,58.0,24.3908,390.955533,0.8584707379888104,1430
2017-02-09 12:00:00,141.366666,16.048533,199.146666,288762.6657,725.0,60.0,60.0,25.693066,435.4656,0.851764572272224,1430
2017-02-09 12:15:00,135.726666,16.490466,191.726666,277339.013002231,723.266666,66.0,66.0,26.801866,410.527533,0.8411715225204556,1430
2017-02-09 12:30:00,128.373333,16.5306,180.766666,262376.790022956,725.733333,61.0,61.0,24.861066,398.951266,0.8246920924195924,1430
2017-02-09 12:45:00,131.546666,15.955333,184.586666,268610.5163632,727.6,60.0,60.0,23.924333,401.901333,0.8346664811852262,1430
2017-02-09 13:00:00,132.953333,16.8654,186.62,271171.30120892,726.5333329999999,59.0,59.0,24.288866,408.686466,0.8147595768773994,1430
2017-02-09 13:15:00,127.08,17.783866,177.88,259420.192,729.2,60.0,60.0,24.553466,397.059133,0.8147967082212986,1430
2017-02-09 13:30:00,140.746666,17.726866,197.086666,287510.0283608,729.4,58.0,58.0,24.799733,440.139733,0.8107125884096055,1430
2017-02-09 13:45:00,149.78,17.918666,211.066666,306187.376669956,725.333333,61.0,61.0,25.63,466.6392,0.769182270979131,1430
2017-02-09 14:00:00,130.773333,17.740666,183.88,267214.416,726.6,62.0,62.0,24.272666,409.8562,0.737401729325991,1430
2017-02-09 14:15:00,127.606666,17.492133,178.2,260647.1998812,731.333333,54.0,54.0,24.036466,399.002,0.7312218174924507,1430
2017-02-09 14:30:00,120.213333,17.641133,168.0,245167.999776,729.6666659999999,53.0,53.0,24.9264,377.304066,0.7372169365158849,1430
2017-02-09 14:45:00,116.44,17.900666,162.793333,237634.854407476,729.866666,48.0,48.0,26.064533,367.3452,0.706058867658091,1430
2017-02-09 15:00:00,120.166666,17.8658,168.193333,245181.027734276,728.866666,47.0,47.0,26.375066,373.545333,0.7101092359526796,1430
2017-02-09 15:15:00,108.326666,17.817666,152.473333,220435.779759236,722.866666,45.0,45.0,26.208466,329.9816,0.6686081065018423,1430
2017-02-09 15:30:00,97.45,17.676,137.1,198795.0,725.0,41.0,41.0,25.3285,292.1675,0.6895739778327195,1430
2017-02-09 15:45:00,71.286666,17.172133,100.58,145197.288,721.7999999999998,33.0,33.0,22.561533,214.9708,0.6636500754147812,1430
2017-02-09 16:00:00,52.706666,16.683866,74.26,106766.07723432,718.866666,26.0,26.0,19.4324,162.678933,0.6712449011204626,1430
2017-02-09 16:15:00,46.413333,16.4556,64.913333,93873.3345425156,723.066666,20.0,20.0,17.357533,146.677733,0.6823144104803494,1430
2017-02-09 16:30:00,43.066666,16.294333,59.886666,86923.4994368756,725.733333,17.0,17.0,16.146933,147.1812,0.6432814924130624,1430
2017-02-09 16:45:00,22.573333,15.887666,32.72,45594.22931152,696.733333,15.0,15.0,14.6438,82.753533,0.5656321882423923,1430
2017-02-09 17:00:00,8.14,15.1118,13.566666,18345.7502005556,676.133333,7.0,7.0,12.3968,38.665866,0.469420600858369,1430
2017-02-09 17:15:00,0.726666,14.487733,0.7866659999999999,1145.7003624,728.2,3.0,3.0,10.3316,13.956666,0.4306014066312616,1430
2017-02-09 17:30:00,0.0,13.852666,-0.5733329999999999,-629.672522417778,549.133333,0.0,0.0,8.984533,3.9216,0.0,1430
2017-02-09 17:45:00,0.0,11.1864,-0.566666,-283.257444155556,249.933333,0.0,0.0,7.563733,2.5332,0.0,1430
2017-02-09 18:00:00,0.0,10.288466,-0.54,-74.952,69.4,0.0,-1.0,6.532533,2.619666,,1430
2017-02-09 18:15:00,0.0,11.373133,-0.513333,-23.4079848,22.8,0.0,0.0,6.654666,2.5076,0.0,1430
2017-02-09 18:30:00,0.0,9.371066,-0.5,-23.066666,23.066666,0.0,0.0,6.057266,2.5484,0.0,1430
2017-02-09 18:45:00,0.0,8.5984,-0.5,-26.066666,26.066666,0.0,0.0,5.427533,2.7416,0.0,1430
2017-02-09 19:00:00,0.0,10.4836,-0.5,-27.666666,27.666666,0.0,0.0,6.114933,2.899066,0.0,1430
2017-02-09 19:15:00,0.0,10.725666,-0.5,-30.333333,30.333333,0.0,0.0,5.911733,2.944666,0.0,1430
2017-02-09 19:30:00,0.0,11.151733,-0.506666,-29.521738595556,29.133333,0.0,0.0,5.810666,2.888933,0.0,1430
2017-02-09 19:45:00,0.0,11.4176,-0.506666,-33.8452888,33.4,0.0,0.0,5.615,2.833133,0.0,1430
2017-02-09 20:00:00,0.0,11.292133,-0.5,-37.0,37.0,0.0,0.0,5.521066,2.828,0.0,1430
2017-02-09 20:15:00,0.0,9.802466,-0.506666,-41.3439456,40.8,0.0,0.0,5.714066,2.8382,0.0,1430
2017-02-09 20:30:00,0.0,11.0622,-0.513333,-42.9146388,41.8,0.0,0.0,6.467266,2.802733,0.0,1430
2017-02-09 20:45:00,0.0,11.174933,-0.506666,-42.695054595556,42.133333,0.0,0.0,6.180933,2.802733,0.0,1430
2017-02-09 21:00:00,0.0,10.408866,-0.513333,-45.652414115556,44.466666,0.0,0.0,5.357133,2.7722,0.0,1430
2017-02-09 21:15:00,0.0,10.233933,-0.5266659999999999,-51.121712715556,48.533333,0.0,-1.0,5.499866,2.8028,,1430
2017-02-09 21:30:00,0.0,10.437,-0.5,-49.0,49.0,0.0,0.0,5.4845,2.785,0.0,1430
2017-02-09 21:45:00,0.0,10.6774,-0.513333,-50.443522457778,49.133333,0.0,0.0,6.048666,2.924466,0.0,1430
2017-02-09 22:00:00,0.0,9.943666,-0.513333,-51.196410515556,49.866666,0.0,0.0,6.124333,2.888933,0.0,1430
2017-02-09 22:15:00,0.0,11.759666,-0.513333,-50.032856057778005,48.733333,0.0,0.0,7.288732999999999,2.873733,0.0,1430
2017-02-09 22:30:00,0.0,9.345533,-0.5266659999999999,-52.315488631112,49.666666,0.0,0.0,6.6444,2.736666,0.0,1430
2017-02-09 22:45:00,0.0,9.383066,-0.513333,-53.7972984,52.4,0.0,0.0,4.996066,2.8026,0.0,1430
