measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-01-05 00:00:00,0.0,-21.6144,-1.006666,-74.8959504,37.2,0.0,0.0,-17.185666,7.614133,0.0,1430
2017-01-05 00:15:00,0.0,-21.746066,-1.006666,-68.8559544,34.2,0.0,0.0,-17.248,5.895066,0.0,1430
2017-01-05 00:30:00,0.0,-21.5928,-1.0,-60.8,30.4,0.0,0.0,-17.158066,8.193932999999998,0.0,1430
2017-01-05 00:45:00,0.0,-21.6124,-1.006666,-48.454188791112,24.066666,0.0,0.0,-17.2844,9.9792,0.0,1430
2017-01-05 01:00:00,0.0,-12.7966,-1.0,-36.4,18.2,0.0,0.0,-17.246666,8.5042,0.0,1430
2017-01-05 01:15:00,0.0,-21.506733,-1.006666,-35.8373096,17.8,0.0,0.0,-17.268,6.8666,0.0,1430
2017-01-05 01:30:00,0.0,-21.411066,-0.993333,-34.5679884,17.4,0.0,-1.0,-17.279133,8.860333,,1430
2017-01-05 01:45:00,0.0,-21.383866,-1.0,-32.8,16.4,0.0,0.0,-17.329933,6.729133,0.0,1430
2017-01-05 02:00:00,0.0,-18.461533,-1.0,-42.4,21.2,0.0,0.0,-16.854733,-160.563066,0.0,1430
2017-01-05 02:15:00,0.0,-21.738933,-1.0,-51.2,25.6,0.0,0.0,-17.302933,6.601933,0.0,1430
2017-01-05 02:30:00,0.0,-21.866133,-1.0,-60.0,30.0,0.0,0.0,-17.209333,7.817666,0.0,1430
2017-01-05 02:45:00,0.0,-12.807733,-1.0,-59.333332,29.666666,0.0,0.0,-17.204733,7.690533,0.0,1430
2017-01-05 03:00:00,0.0,-21.457066,-1.0,-43.2,21.6,0.0,0.0,-17.2326,6.785,0.0,1430
2017-01-05 03:15:00,0.0,-21.0904,-0.993333,-38.5413204,19.4,0.0,0.0,-17.1996,11.327133,0.0,1430
2017-01-05 03:30:00,0.0,-22.009,-1.0,-35.0,17.5,0.0,0.0,-17.175,14.2285,0.0,1430
2017-01-05 03:45:00,0.0,-13.1884,-1.0,-31.466666,15.733333,0.0,0.0,-17.3182,7.5328,0.0,1430
2017-01-05 04:00:00,0.0,-22.0446,-1.0,-33.2,16.6,0.0,0.0,-17.4186,6.963133,0.0,1430
2017-01-05 04:15:00,0.0,-22.082133,-0.993333,-34.832876537778,17.533333,0.0,-1.0,-17.464133,9.587533,,1430
2017-01-05 04:30:00,0.0,-21.903666,-1.0,-38.133332,19.066666,0.0,0.0,-17.315266,6.200133,0.0,1430
2017-01-05 04:45:00,0.0,-21.873266,-1.0,-36.133332,18.066666,0.0,0.0,-16.5948,4.369133,0.0,1430
2017-01-05 05:00:00,0.0,-21.6744,-0.993333,-34.5679884,17.4,0.0,0.0,-17.4408,6.551133,0.0,1430
2017-01-05 05:15:00,0.0,-21.860533,-1.006666,-33.8239776,16.8,0.0,0.0,-8.790865999999998,11.6476,0.0,1430
2017-01-05 05:30:00,0.0,-22.078266,-1.0,-35.333332,17.666666,0.0,0.0,-17.485133,6.271333,0.0,1430
2017-01-05 05:45:00,0.0,-22.123466,-0.993333,-34.1706552,17.2,0.0,0.0,-17.579266,6.815533,0.0,1430
2017-01-05 06:00:00,0.0,-18.595866,-1.02,-27.60799932,13.533333,0.0,0.0,-17.5634,8.433,0.0,1430
2017-01-05 06:15:00,0.0,-21.830533,-1.0,-29.066666,14.533333,0.0,0.0,-17.563466,5.061,0.0,1430
2017-01-05 06:30:00,0.0,-18.807466,-1.0,-30.0,15.0,0.0,0.0,-17.6844,5.9764,0.0,1430
2017-01-05 06:45:00,0.0,-22.192466,-1.0,-56.4,28.2,0.0,0.0,-17.6602,9.826733,0.0,1430
2017-01-05 07:00:00,0.0,-22.104,-1.0,-230.533332,115.266666,0.0,-1.0,-17.790733,8.458465999999998,,1430
2017-01-05 07:15:00,0.0,-22.2706,-1.053333,-467.118073697778,221.733333,0.0,0.0,-17.567866,12.202066,0.0,1430
