measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-01-11 00:00:00,0.0,5.136933,-0.6733329999999998,-66.704855417778,49.533333,0.0,0.0,4.241333,3.967133,0.0,1430
2017-01-11 00:15:00,0.0,4.974,-0.686666,-68.483488151112,49.866666,0.0,0.0,4.0678,3.961933,0.0,1430
2017-01-11 00:30:00,0.0,4.777533,-0.68,-64.82666576,47.666666,0.0,0.0,3.967666,3.961933,0.0,1430
2017-01-11 00:45:00,0.0,4.840533,-0.653333,-63.939522497778,48.933333,0.0,0.0,3.913066,3.9874,0.0,1430
2017-01-11 01:00:00,0.0,4.585933,-0.68,-67.456,49.6,0.0,0.0,3.523666,4.0792,0.0,1430
2017-01-11 01:15:00,0.0,4.4174,-0.6733329999999998,-64.639968,48.0,0.0,0.0,3.408,4.114866,0.0,1430
2017-01-11 01:30:00,0.0,4.944866,-0.6666659999999999,-63.911046755556,47.933333,0.0,0.0,3.4468,4.130133,0.0,1430
2017-01-11 01:45:00,0.0,4.2418,-0.6933329999999999,-64.6186356,46.6,0.0,0.0,3.454866,4.1504,0.0,1430
2017-01-11 02:00:00,0.0,4.378533,-0.686666,-62.0746064,45.2,0.0,-1.0,3.281466,4.1504,,1430
2017-01-11 02:15:00,0.0,4.288466,-0.6999999999999998,-59.1733324,42.266666,0.0,0.0,3.127133,4.175733,0.0,1430
2017-01-11 02:30:00,0.0,4.311266,-0.706666,-59.548387795556,42.133333,0.0,0.0,2.7172,4.190933,0.0,1430
2017-01-11 02:45:00,0.0,4.523266,-0.686666,-49.439952,36.0,0.0,0.0,2.610533,4.216266,0.0,1430
2017-01-11 03:00:00,0.0,4.432466,-0.6933329999999999,-51.399085475556,37.066666,0.0,0.0,2.564266,4.196,0.0,1430
2017-01-11 03:15:00,0.0,4.292333,-0.7133329999999999,-44.892422515556,31.466666,0.0,0.0,2.364533,4.196,0.0,1430
2017-01-11 03:30:00,0.0,3.853,-0.6999999999999998,-44.8,32.0,0.0,0.0,2.15,4.196,0.0,1430
2017-01-11 03:45:00,0.0,4.1568,-0.6999999999999998,-30.8,22.0,0.0,0.0,2.3232,4.221333,0.0,1430
2017-01-11 04:00:00,0.0,3.827533,-0.68,-26.47466576,19.466666,0.0,0.0,1.895066,4.2112,0.0,1430
2017-01-11 04:15:00,0.0,3.431066,-0.7133329999999999,-27.106654,19.0,0.0,0.0,1.618133,4.272066,0.0,1430
2017-01-11 04:30:00,0.0,3.097266,-0.686666,-25.177752875556,18.333333,0.0,0.0,0.8662659999999999,4.3638,0.0,1430
2017-01-11 04:45:00,0.0,2.892666,-0.686666,-19.318202551112,14.066666,0.0,0.0,0.3253329999999999,4.465533,0.0,1430
2017-01-11 05:00:00,0.0,3.242266,-0.6999999999999998,-18.5733324,13.266666,0.0,0.0,0.7186,4.511266,0.0,1430
2017-01-11 05:15:00,0.0,3.3422,-0.7399999999999999,-18.74666568,12.666666,0.0,0.0,1.090066,4.506133,0.0,1430
2017-01-11 05:30:00,0.0,3.8858,-0.6999999999999998,-13.6266662,9.733333,0.0,-1.0,1.630533,4.4858,,1430
2017-01-11 05:45:00,0.0,4.0124,-0.7199999999999999,-11.13599952,7.733333,0.0,0.0,1.857733,4.445266,0.0,1430
2017-01-11 06:00:00,0.0,3.9438,-0.7133329999999999,-8.2746628,5.8,0.0,0.0,1.604466,4.4148,0.0,1430
2017-01-11 06:15:00,0.0,3.8636,-0.706666,-14.6986528,10.4,0.0,0.0,1.572066,4.3536,0.0,1430
2017-01-11 06:30:00,0.0,3.978133,-0.706666,-73.116374995556,51.733333,0.0,0.0,1.838,4.338333,0.0,1430
2017-01-11 06:45:00,0.0,3.957266,-0.753333,-284.056762697778,188.533333,0.0,0.0,1.611,4.368866,0.0,1430
2017-01-11 07:00:00,0.0,3.8568,-0.886666,-787.595851675556,444.133333,0.0,0.0,1.220733,5.137266,0.0,1430
2017-01-11 07:15:00,0.0,3.720333,-0.913333,-1235.0697708577798,676.133333,0.0,0.0,1.045933,9.857133,0.0,1430
2017-01-11 07:30:00,0.0,4.5582,-0.94,-1543.22933208,820.866666,0.0,0.0,2.386466,57.083133,0.0,1430
2017-01-11 07:45:00,34.2,5.785266,46.453333,69413.6670264978,747.133333,0.0,-1.0,5.585133,177.561333,,1430
2017-01-11 08:00:00,69.66,6.188666,93.106666,141013.149088391,757.266666,16.0,16.0,7.923466,279.9072,0.5001250312578144,1430
2017-01-11 08:15:00,70.66,6.332933,95.473333,143120.890992218,749.5333329999999,32.0,32.0,8.934466,252.710933,0.6345051850970594,1430
2017-01-11 08:30:00,78.44,6.474533,104.76,159444.72,761.0,32.0,32.0,8.960266,260.386133,0.702786989655854,1430
