measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-03-20 00:00:00,0.0,11.871866,-0.513333,-12.5253252,12.2,0.0,0.0,8.483266,2.660333,0.0,1430
2017-03-20 00:15:00,0.0,11.433266,-0.52,-13.65866632,13.133333,0.0,0.0,8.328666,2.639933,0.0,1430
2017-03-20 00:30:00,0.0,12.5544,-0.506666,-12.5653168,12.4,0.0,0.0,9.221466,2.589066,0.0,1430
2017-03-20 00:45:00,0.0,12.677066,-0.506666,-14.862201991112,14.666666,0.0,0.0,9.729466,2.721466,0.0,1430
2017-03-20 01:00:00,0.0,12.080733,-0.5,-13.4,13.4,0.0,0.0,8.8932,2.614466,0.0,1430
2017-03-20 01:15:00,0.0,12.264,-0.52,-13.52,13.0,0.0,0.0,8.196533,2.614533,0.0,1430
2017-03-20 01:30:00,0.0,12.571666,-0.5,-13.4,13.4,0.0,0.0,7.993666,2.578866,0.0,1430
2017-03-20 01:45:00,0.0,11.2644,-0.5,-13.533333,13.533333,0.0,0.0,7.769732999999999,2.604333,0.0,1430
2017-03-20 02:00:00,0.0,9.835866,-0.52,-15.392,14.8,0.0,0.0,7.112866,2.619533,0.0,1430
2017-03-20 02:15:00,0.0,10.128933,-0.52,-14.69866632,14.133333,0.0,0.0,7.003466,2.655266,0.0,1430
2017-03-20 02:30:00,0.0,9.754133,-0.5266659999999999,-13.974203831112,13.266666,0.0,-1.0,6.848266,2.680666,,1430
2017-03-20 02:45:00,0.0,10.192533,-0.506666,-13.308426595556,13.133333,0.0,0.0,7.0084,2.7568,0.0,1430
2017-03-20 03:00:00,0.0,10.205,-0.52,-12.48,12.0,0.0,0.0,7.147,2.807733,0.0,1430
2017-03-20 03:15:00,0.0,9.665266,-0.5533329999999999,-12.6159924,11.4,0.0,0.0,6.924933,2.828133,0.0,1430
2017-03-20 03:30:00,0.0,9.279266,-0.513333,-13.5519912,13.2,0.0,0.0,6.623733,2.838266,0.0,1430
2017-03-20 03:45:00,0.0,9.879666,-0.513333,-16.084433315555998,15.666666,0.0,0.0,6.799866,2.894266,0.0,1430
2017-03-20 04:00:00,0.0,10.980933,-0.54,-16.416,15.2,0.0,0.0,7.561533,2.858533,0.0,1430
2017-03-20 04:15:00,0.0,11.185733,-0.5466659999999999,-14.213316,13.0,0.0,0.0,7.763533,2.751733,0.0,1430
2017-03-20 04:30:00,0.0,11.422333,-0.513333,-15.39999,15.0,0.0,0.0,7.708666,2.756933,0.0,1430
2017-03-20 04:45:00,0.0,11.804533,-0.513333,-17.179544057778,16.733333,0.0,0.0,7.925866,2.680733,0.0,1430
2017-03-20 05:00:00,0.0,11.5296,-0.54,-17.35199928,16.066666,0.0,0.0,7.774133,2.716133,0.0,1430
