measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-03-13 00:00:00,0.0,0.3818659999999999,-0.7666659999999998,-68.897717355556,44.933333,0.0,0.0,-2.036733,5.101733,0.0,1430
2017-03-13 00:15:00,0.0,0.9194,-0.746666,-66.503051235556,44.533333,0.0,0.0,-0.2776,5.076066,0.0,1430
2017-03-13 00:30:00,0.0,0.8417999999999999,-0.773333,-70.115524817778,45.333333,0.0,0.0,0.2079999999999999,4.9996,0.0,1430
2017-03-13 00:45:00,0.0,0.4786659999999999,-0.7866659999999999,-75.519936,48.0,0.0,0.0,-0.312466,4.9438,0.0,1430
2017-03-13 01:00:00,0.0,0.0342,-0.78,-80.808,51.8,0.0,0.0,-1.443066,5.0046,0.0,1430
2017-03-13 01:15:00,0.0,-0.251466,-0.78,-85.07199948,54.533333,0.0,-1.0,-1.9218,5.0966,,1430
2017-03-13 01:30:00,0.0,-0.1405329999999999,-0.8,-75.62666559999998,47.266666,0.0,0.0,-0.906866,5.162666,0.0,1430
2017-03-13 01:45:00,0.0,-0.000866,-0.793333,-77.32352253777799,48.733333,0.0,0.0,-0.5454,5.213333,0.0,1430
2017-03-13 02:00:00,0.0,-0.048133,-0.8,-78.08,48.8,0.0,0.0,-0.4746,5.152533,0.0,1430
2017-03-13 02:15:00,0.0,-0.0337329999999999,-0.8133329999999999,-77.86307811555598,47.866666,0.0,0.0,-0.4397329999999999,5.112,0.0,1430
2017-03-13 02:30:00,0.0,-0.023333,-0.8066659999999999,-76.902157591112,47.666666,0.0,0.0,-0.6038,5.091466,0.0,1430
2017-03-13 02:45:00,0.0,-0.135266,-0.8,-75.2,47.0,0.0,0.0,-1.139733,5.076066,0.0,1430
2017-03-13 03:00:00,0.0,-0.356866,-0.8333329999999999,-84.888854377778,50.933333,0.0,0.0,-1.4744,5.076066,0.0,1430
2017-03-13 03:15:00,0.0,-0.715666,-0.826666,-83.107487431112,50.266666,0.0,0.0,-1.598333,5.132266,0.0,1430
2017-03-13 03:30:00,0.0,-1.733933,-0.82,-71.176,43.4,0.0,0.0,-2.937133,5.218466,0.0,1430
2017-03-13 03:45:00,0.0,-2.357933,-0.82,-87.248,53.2,0.0,0.0,-4.526133,5.356066,0.0,1430
2017-03-13 04:00:00,0.0,-3.296133,-0.8066659999999999,-87.01237199555601,53.933333,0.0,0.0,-5.633866,5.543866,0.0,1430
2017-03-13 04:15:00,0.0,-3.2164,-0.8133329999999999,-73.742191457778,45.333333,0.0,0.0,-4.952266,5.686533,0.0,1430
2017-03-13 04:30:00,0.0,-2.7425,-0.8499999999999999,-74.79999999999998,44.0,0.0,0.0,-4.7715,5.722,,1430
2017-03-13 04:45:00,0.0,-3.3674,-0.846666,-63.104838071112,37.266666,0.0,0.0,-5.858133,5.8902,0.0,1430
2017-03-13 05:00:00,0.0,-3.0872,-0.8399999999999999,-72.01599888,42.866666,0.0,0.0,-5.268333,5.951,0.0,1430
2017-03-13 05:15:00,0.0,-4.174866,-0.8333329999999999,-60.9999756,36.6,0.0,0.0,-6.1998,5.9814,0.0,1430
2017-03-13 05:30:00,0.0,-4.243466,-0.8399999999999999,-63.39199944,37.733333,0.0,0.0,-5.764266,6.0882,0.0,1430
2017-03-13 05:45:00,0.0,-3.654733,-0.853333,-54.385755395556,31.866666,0.0,0.0,-5.690866,6.078,0.0,1430
2017-03-13 06:00:00,0.0,-4.549,-0.873333,-57.52353301777801,32.933333,0.0,0.0,-6.79,6.144266,0.0,1430
2017-03-13 06:15:00,0.0,-5.576266,-0.88,-56.20266608,31.933333,0.0,0.0,-7.2316,6.291733,0.0,1430
2017-03-13 06:30:00,0.0,-5.916133,-0.88,-170.60266608,96.933333,0.0,0.0,-7.933333,6.490066,0.0,1430
2017-03-13 06:45:00,0.0,-4.086866,-0.96,-610.944,318.2,0.0,0.0,-7.4988,6.9682,0.0,1430
2017-03-13 07:00:00,0.0,-3.727066,-1.0,-1374.133332,687.066666,0.0,0.0,-6.958733,11.525533,0.0,1430
2017-03-13 07:15:00,0.0,-3.192866,-1.0,-1601.733332,800.866666,0.0,-1.0,-6.750933,27.0742,,1430
2017-03-13 07:30:00,11.826666,-2.543866,15.34,23987.66931288,781.866666,0.0,0.0,-5.351666,76.004,0.0,1430
2017-03-13 07:45:00,21.7,-1.940466,28.56,42817.152,749.6,5.0,5.0,-3.9318,82.70266599999998,0.3650700934579439,1430
2017-03-13 08:00:00,56.366666,-1.619866,74.026666,113843.142036516,768.9333329999998,10.0,10.0,-1.532666,195.760133,0.6711859856366199,1430
2017-03-13 08:15:00,101.573333,-0.1317329999999999,133.14,206313.744,774.7999999999998,27.0,27.0,2.551866,335.1236,0.7655014034192394,1430
2017-03-13 08:30:00,164.226666,1.235466,218.253333,335819.128230498,769.333333,49.0,49.0,10.205333,522.1506,0.8115001159285881,1430
2017-03-13 08:45:00,163.193333,2.540533,218.953333,333976.816977396,762.6666659999999,79.0,79.0,16.245066,536.0058,0.8397019589502662,1430
2017-03-13 09:00:00,232.6,3.875066,319.186666,476311.621903476,746.133333,81.0,81.0,22.060533,768.5190659999998,0.8386916410399777,1430
2017-03-13 09:15:00,256.36,5.206,358.266666,525027.856561956,732.733333,116.0,116.0,26.629933,816.294266,0.8377084341351742,1430
2017-03-13 09:30:00,275.48,5.266733,389.36,565766.03707376,726.5333329999999,127.0,127.0,27.345466,882.9498,0.8634697887558557,1430
2017-03-13 09:45:00,270.7,5.665333,388.893333,557880.448781076,717.266666,137.0,137.0,29.080933,882.5022,0.8611423650615057,1430
2017-03-13 10:00:00,264.12,5.377066,381.14,543454.82107924,712.933333,136.0,136.0,29.5462,838.2824,0.8553028778426242,1430
2017-03-13 10:15:00,268.166666,6.3922,389.306666,553075.003237796,710.333333,131.0,131.0,29.121866,852.701933,0.8673141729729013,1430
2017-03-13 10:30:00,261.6,7.066,380.0,540360.0,711.0,134.0,134.0,31.6765,832.024,2.1732431599604274,1430
2017-03-13 10:45:00,247.593333,7.646266,359.146666,509413.6310544,709.2,125.0,0.0,30.708333,782.679333,0.8673327782403553,1430
2017-03-13 11:00:00,243.14,9.143666,349.78,499299.29043348,713.733333,124.0,0.0,29.540466,757.614066,0.8792891939612687,1430
2017-03-13 11:15:00,265.946666,9.396933,384.653333,549028.523455795,713.666666,119.0,0.0,29.327533,837.036066,0.8717565528255167,1430
2017-03-13 11:30:00,234.406666,9.475733,341.966666,484680.754154711,708.666666,134.0,134.0,30.267133,725.102666,0.8884881114986275,1430
2017-03-13 11:45:00,168.353333,9.3312,239.18,343813.27717388,718.733333,113.0,113.0,27.729666,554.204466,0.8649128581160207,1430
2017-03-13 12:00:00,260.44,10.422,375.493333,535253.229496738,712.733333,88.0,88.0,29.7256,780.405666,0.8812690273994552,1430
2017-03-13 12:15:00,167.84,10.395133,240.646666,343258.4043824,713.2,122.0,122.0,28.1542,509.206133,0.8676357636617074,1430
2017-03-13 12:30:00,88.78666599999998,9.657533,123.526666,180612.455749431,731.066666,81.0,81.0,18.387666,272.7,0.8828530322186859,1430
2017-03-13 12:45:00,103.16,11.0368,141.426666,209745.174028116,741.5333329999999,43.0,43.0,16.080333,317.515066,0.8751399206268444,1430
2017-03-13 13:00:00,98.246666,11.347333,134.533333,199701.2795052,742.2,52.0,52.0,15.601266,291.7684,0.9089478928140676,1430
2017-03-13 13:15:00,170.94,11.917133,237.473333,351872.152967236,740.866666,47.0,47.0,17.381466,528.020133,0.8940460338596157,1430
2017-03-13 13:30:00,245.366666,12.9152,345.053333,501523.517507698,726.733333,90.0,90.0,23.543,694.671666,0.9459842966606754,1430
2017-03-13 13:45:00,175.546666,12.372,245.46,359975.27167272,733.266666,119.0,119.0,20.246066,560.257,0.9507374207053034,1430
2017-03-13 14:00:00,242.52,13.138,343.066666,498590.220795911,726.6666659999999,91.0,91.0,23.0406,747.624733,0.9014542140507984,1430
2017-03-13 14:15:00,236.346666,12.643933,334.986666,485686.000587876,724.9333329999998,123.0,123.0,23.954066,717.386933,0.9130928608015916,1430
2017-03-13 14:30:00,274.326666,13.676266,394.76,567770.14907016,719.133333,113.0,113.0,27.370933,858.556066,0.8742205511457704,1430
2017-03-13 14:45:00,278.006666,14.067466,403.06,574333.62879592,712.466666,137.0,137.0,29.0626,884.6232,0.8856136268140535,1430
2017-03-13 15:00:00,204.04,14.562933,294.46,422608.992,717.6,141.0,141.0,27.5674,622.090733,0.8846115237904034,1430
2017-03-13 15:15:00,164.833333,13.4744,229.24,338358.24,738.0,96.0,96.0,20.855933,536.727866,0.8564622755132083,1430
2017-03-13 15:30:00,187.94,14.275333,263.9,385821.8,731.0,90.0,90.0,24.055066,565.455066,0.9306365554038962,1430
2017-03-13 15:45:00,147.5,13.914666,204.153333,301112.555680596,737.466666,89.0,89.0,20.754933,447.092733,0.873533886244295,1430
2017-03-13 16:00:00,82.873333,12.986133,113.586666,168320.294047476,740.9333329999998,72.0,72.0,16.439266,266.921933,0.8937659822736412,1430
2017-03-13 16:15:00,119.746666,13.095266,163.64,244434.52244848,746.866666,46.0,46.0,17.132133,360.244733,0.9564602653137604,1430
2017-03-13 16:30:00,83.01999999999998,12.957933,113.36,168891.28525776,744.9333329999998,59.0,59.0,16.075333,251.7598,0.9089508550300416,1430
2017-03-13 16:45:00,60.14,12.743066,81.986666,121766.5963432,742.6,39.0,39.0,14.598533,191.1316,0.8597504519201093,1430
2017-03-13 17:00:00,47.946666,12.1876,65.986666,96912.4167546756,734.333333,29.0,29.0,13.809533,150.192266,0.8420685850344086,1430
2017-03-13 17:15:00,43.013333,11.223266,59.186666,86759.76076107561,732.9333329999998,24.0,24.0,12.605,135.167466,0.8868851853220501,1430
