measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-01-17 00:00:00,0.0,-6.912,-0.7866659999999999,-31.991083475556,20.333333,0.0,0.0,-8.368532999999998,6.3834,0.0,1430
2017-01-17 00:15:00,0.0,-4.672866,-0.78,-33.17599896,21.266666,0.0,0.0,-8.095933,6.6426,0.0,1430
2017-01-17 00:30:00,0.0,-2.9456,-0.8133329999999999,-36.220428515556,22.266666,0.0,-1.0,-8.199999999999998,6.6834,,1430
2017-01-17 00:45:00,0.0,-4.615533,-0.8066659999999999,-37.4293024,23.2,0.0,0.0,-8.6286,6.5814,0.0,1430
2017-01-17 01:00:00,0.0,-7.344,-0.8133329999999999,-40.124426915556,24.666666,0.0,0.0,-9.1884,6.7088,0.0,1430
2017-01-17 01:15:00,0.0,-6.002466,-0.8133329999999999,-40.66665,25.0,0.0,0.0,-8.248266,6.815333,0.0,1430
2017-01-17 01:30:00,0.0,-5.0802,-0.82,-41.0,25.0,0.0,0.0,-7.3766,6.784933,0.0,1430
2017-01-17 01:45:00,0.0,-3.232933,-0.82,-40.45333224,24.666666,0.0,0.0,-5.957333,6.622266,0.0,1430
2017-01-17 02:00:00,0.0,-3.6894,-0.8599999999999999,-43.22933276,25.133333,0.0,0.0,-5.970333,6.419066,0.0,1430
2017-01-17 02:15:00,0.0,-3.4494,-0.853333,-44.373316,26.0,0.0,0.0,-5.962266,6.307,0.0,1430
2017-01-17 02:30:00,0.0,-3.641133,-0.8399999999999999,-44.12799888,26.266666,0.0,0.0,-6.106733,6.250933,0.0,1430
2017-01-17 02:45:00,0.0,-3.957866,-0.866666,-46.915518311112,27.066666,0.0,0.0,-6.515,6.245866,0.0,1430
2017-01-17 03:00:00,0.0,-4.451866,-0.8399999999999999,-47.04,28.0,0.0,0.0,-6.918866,6.261133,0.0,1430
2017-01-17 03:15:00,0.0,-4.952666,-0.8399999999999999,-47.04,28.0,0.0,0.0,-7.465265999999998,6.3682,0.0,1430
2017-01-17 03:30:00,0.0,-4.440866,-0.8599999999999999,-48.16,28.0,0.0,-1.0,-7.442332999999999,6.4546,,1430
2017-01-17 03:45:00,0.0,-4.013,-0.866666,-48.533296,28.0,0.0,0.0,-7.050066,6.474866,0.0,1430
2017-01-17 04:00:00,0.0,-3.854533,-0.88,-49.28,28.0,0.0,0.0,-7.295933,6.459666,0.0,1430
2017-01-17 04:15:00,0.0,-3.666133,-0.88,-50.21866608,28.533333,0.0,0.0,-7.323266,6.4242,0.0,1430
2017-01-17 04:30:00,0.0,-3.880333,-0.873333,-50.653314,29.0,0.0,0.0,-7.467666,6.419133,0.0,1430
2017-01-17 04:45:00,0.0,-4.195533,-0.853333,-49.493314,29.0,0.0,0.0,-7.581266,6.408933,0.0,1430
2017-01-17 05:00:00,0.0,-4.2838,-0.8599999999999999,-49.99466552,29.066666,0.0,0.0,-7.899733,6.444466,0.0,1430
2017-01-17 05:15:00,0.0,-4.259266,-0.8333329999999999,-46.666648,28.0,0.0,0.0,-7.680866,6.459666,0.0,1430
2017-01-17 05:30:00,0.0,-4.576266,-0.88,-49.28,28.0,0.0,0.0,-7.493666,6.464733,0.0,1430
2017-01-17 05:45:00,0.0,-5.0362,-0.8599999999999999,-48.16,28.0,0.0,0.0,-8.040133,6.479933,0.0,1430
2017-01-17 06:00:00,0.0,-5.3256,-0.88,-49.28,28.0,0.0,0.0,-8.2544,6.5306,0.0,1430
2017-01-17 06:15:00,0.0,-5.215066,-0.88,-57.376,32.6,0.0,0.0,-8.0534,6.555933,0.0,1430
2017-01-17 06:30:00,0.0,-5.3664,-0.886666,-154.398104951112,87.066666,0.0,0.0,-8.5374,6.5712,0.0,1430
2017-01-17 06:45:00,0.0,-5.924266,-0.94,-501.208,266.6,0.0,-1.0,-8.883133,6.769733,,1430
2017-01-17 07:00:00,0.0,-5.7118,-0.973333,-1067.81118921778,548.533333,0.0,0.0,-8.607533,8.188933,0.0,1430
2017-01-17 07:15:00,0.0,-5.637066,-1.0,-1515.066666,757.5333329999999,0.0,0.0,-8.593733,20.8028,0.0,1430
2017-01-17 07:30:00,6.926666,-5.013866,11.12,16456.11732592,739.9333329999998,0.0,0.0,-6.929066,98.8872,0.0,1430
2017-01-17 07:45:00,26.613333,-4.3736,42.113333,56291.488415257794,668.333333,2.0,2.0,-5.079733,181.365866,0.1122460433269727,1430
2017-01-17 08:00:00,51.573333,-3.834733,80.15999999999998,107296.83189312,669.266666,8.0,8.0,-2.622266,276.341733,0.2448130240528796,1430
2017-01-17 08:15:00,80.126666,-3.0302,123.813333,165678.747833316,669.066666,17.0,17.0,0.4487999999999999,377.243133,0.3414271655520074,1430
2017-01-17 08:30:00,111.593333,-2.304666,167.233333,228708.3062108,683.8,26.0,26.0,5.9288,481.5216,0.3825104454775495,1430
2017-01-17 08:45:00,151.173333,-1.348066,215.953333,308294.9781908,713.8,39.0,39.0,13.797933,596.822,0.4495055439017081,1430
2017-01-17 09:00:00,191.52,-1.142866,267.306666,391907.21288839093,733.066666,57.0,57.0,18.678866,686.782866,0.5300649097029775,1430
2017-01-17 09:15:00,206.633333,-0.3818659999999999,286.673333,423015.1701748,737.7999999999998,76.0,76.0,20.849466,699.407,0.6141761554188923,1430
2017-01-17 09:30:00,211.866666,1.124066,293.873333,433757.039508,738.0,85.0,85.0,22.9274,703.1962,0.6744961117282972,1430
2017-01-17 09:45:00,212.473333,2.2176,295.46,434995.90913636,736.133333,87.0,87.0,25.085,700.342866,0.6866505658947766,1430
2017-01-17 10:00:00,209.52,3.134266,291.406666,428872.903519191,735.866666,87.0,87.0,26.315866,685.9588,0.6894529547417722,1430
2017-01-17 10:15:00,203.72,3.508333,284.22,416893.896,733.4,85.0,85.0,25.238466,655.3396,0.6877245218291854,1430
2017-01-17 10:30:00,197.353333,2.101066,275.053333,403778.292844,734.0,82.0,82.0,22.109666,623.942133,0.6944503256294515,1430
2017-01-17 10:45:00,190.84,1.435933,264.986666,390131.035286276,736.133333,80.0,80.0,17.766,593.500666,0.7116044902243334,1430
2017-01-17 11:00:00,184.473333,1.5294,255.413333,377160.354893058,738.333333,77.0,77.0,17.048466,568.440666,0.7200433896276347,1430
2017-01-17 11:15:00,179.153333,1.293266,247.86,366535.368,739.4,74.0,74.0,16.081,547.510933,0.7224939710807142,1430
2017-01-17 11:30:00,175.7,1.5358,242.46,359325.72,741.0,72.0,72.0,16.601733,533.711733,0.7298382191947451,1430
2017-01-17 11:45:00,172.806666,3.031266,238.92,353283.03984072,739.333333,71.0,71.0,20.877733,527.237,0.7383066780358963,1430
2017-01-17 12:00:00,171.48,3.260933,238.386666,350968.741970676,736.133333,68.0,68.0,22.199533,525.9604,0.7158120782761561,1430
2017-01-17 12:15:00,172.593333,3.026066,240.44,352452.98117304,732.9333329999998,67.0,67.0,21.400066,530.6854,0.7070120825199177,1430
2017-01-17 12:30:00,175.966666,2.982933,245.686666,360242.168636476,733.133333,64.0,64.0,18.9272,540.639133,0.6693230424915549,1430
2017-01-17 12:45:00,180.666666,2.989,252.373333,369440.909566018,731.9333329999998,62.0,62.0,18.4306,555.750533,0.63646535883301,1430
2017-01-17 13:00:00,186.46,3.847533,261.093333,381231.078276276,730.066666,60.0,60.0,21.428066,575.464866,0.5991970759182694,1430
2017-01-17 13:15:00,191.66,4.3886,269.333333,392292.976933156,728.266666,58.0,58.0,24.473866,596.562733,0.5593758137471427,1430
2017-01-17 13:30:00,198.626666,3.721133,278.606666,406319.9616944,729.2,57.0,57.0,21.3898,615.926133,0.5302917534980649,1430
2017-01-17 13:45:00,203.62,3.6368,285.66,416416.10361912,728.866666,56.0,56.0,19.994933,631.3834,0.5045999693635733,1430
2017-01-17 14:00:00,207.753333,3.085066,288.866666,425288.763270356,736.133333,57.0,57.0,17.430133,640.6758,0.501037234977673,1430
2017-01-17 14:15:00,210.233333,3.187533,291.74,430024.76,737.0,58.0,58.0,17.492,645.599333,0.5024472646944168,1430
2017-01-17 14:30:00,207.293333,3.320266,288.293333,423906.5168432,735.2,58.0,58.0,19.164266,638.366733,0.4986116245282532,1430
2017-01-17 14:45:00,189.873333,3.6094,263.093333,388290.680221538,737.9333329999998,57.0,57.0,19.8864,572.687866,0.4955573716332527,1430
2017-01-17 15:00:00,164.526666,3.844466,226.566666,336013.469971356,741.5333329999999,51.0,51.0,19.559133,497.660333,0.4942530963502799,1430
2017-01-17 15:15:00,139.953333,3.843133,191.186666,285225.013989076,745.9333329999998,45.0,45.0,18.187533,419.774333,0.5018400802944128,1430
2017-01-17 15:30:00,119.88,3.5658,162.9,244154.52,749.4,37.0,37.0,15.7624,360.916,0.4891915118661994,1430
2017-01-17 15:45:00,79.766666,3.734466,106.8,161737.92,757.2,30.0,30.0,10.678266,253.229666,0.4968944099378881,1430
2017-01-17 16:00:00,49.586666,4.762466,65.533333,100152.408335778,764.133333,21.0,21.0,6.524466,176.5798,0.4602537970938259,1430
2017-01-17 16:15:00,23.653333,2.040066,31.32,47000.87997912,750.333333,14.0,14.0,1.982333,108.673266,0.4400301734976112,1430
2017-01-17 16:30:00,5.56,-0.5007329999999999,7.566665999999999,10962.5857008,724.4,6.0,6.0,-1.803866,36.305733,0.306435137895812,1430
2017-01-17 16:45:00,0.473333,-1.4988,-0.033333,-50.355051977778,755.333333,1.0,1.0,-3.579333,12.552933,0.1528584530724549,1430
2017-01-17 17:00:00,0.0,-0.933933,-0.8333329999999999,-1128.11065875556,676.866666,0.0,0.0,-4.5798,8.366799999999998,0.0,1430
2017-01-17 17:15:00,0.0,-0.8614,-0.78,-700.95999948,449.333333,0.0,-1.0,-4.703533,5.925533,,1430
2017-01-17 17:30:00,0.0,-0.994066,-0.8133329999999999,-271.110998915556,166.666666,0.0,0.0,-5.010133,5.604933,0.0,1430
2017-01-17 17:45:00,0.0,-1.3084,-0.706666,-49.278174791112,34.866666,0.0,0.0,-5.135066,5.681466,0.0,1430
2017-01-17 18:00:00,0.0,-0.8788,-0.62,-13.06133292,10.533333,0.0,0.0,-5.283533,5.7934,0.0,1430
2017-01-17 18:15:00,0.0,-0.921133,-0.6466659999999999,-10.8639888,8.4,0.0,0.0,-5.1204,5.8444,0.0,1430
2017-01-17 18:30:00,0.0,-0.583733,-0.613333,-10.0586612,8.199999999999998,0.0,0.0,-5.007333,5.8342,0.0,1430
2017-01-17 18:45:00,0.0,-0.3565999999999999,-0.64,-10.24,8.0,0.0,0.0,-5.374333,5.773,0.0,1430
2017-01-17 19:00:00,0.0,0.1063999999999999,-0.66,-10.56,8.0,0.0,0.0,-5.1848,5.7272,0.0,1430
2017-01-17 19:15:00,0.0,0.5929999999999999,-0.6666659999999999,-10.311100355556,7.733333,0.0,0.0,-5.374333,5.6764,0.0,1430
2017-01-17 19:30:00,0.0,0.327266,-0.6933329999999999,-9.706662,7.0,0.0,0.0,-4.9606,5.646,0.0,1430
2017-01-17 19:45:00,0.0,0.892733,-0.706666,-9.893324,7.0,0.0,-1.0,-3.3456,5.630533,,1430
2017-01-17 20:00:00,0.0,0.926333,-0.7133329999999999,-9.986662,7.0,0.0,0.0,-3.726866,5.5844,0.0,1430
2017-01-17 20:15:00,0.0,1.122,-0.726666,-9.979545431112,6.866666,0.0,0.0,-4.060266,5.559,0.0,1430
2017-01-17 20:30:00,0.0,0.446066,-0.7199999999999999,-10.08,7.0,0.0,0.0,-3.920066,5.518333,0.0,1430
2017-01-17 20:45:00,0.0,0.055,-0.706666,-9.893324,7.0,0.0,0.0,-3.997466,5.558866,0.0,1430
