measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-01-12 00:00:00,0.0,0.843133,-0.82,-122.45333224,74.666666,0.0,0.0,-2.816933,5.3256,0.0,1430
2017-01-12 00:15:00,0.0,0.5700659999999999,-0.8066659999999999,-119.7092344,74.2,0.0,0.0,-2.600133,5.315333,0.0,1430
2017-01-12 00:30:00,0.0,0.3071329999999999,-0.82,-122.12533224,74.466666,0.0,0.0,-2.437533,5.284533,0.0,1430
2017-01-12 00:45:00,0.0,0.135933,-0.826666,-123.779454631112,74.86666599999998,0.0,-1.0,-2.9372,5.315333,,1430
2017-01-12 01:00:00,0.0,0.845466,-0.8066659999999999,-116.912791191112,72.466666,0.0,0.0,-1.890866,5.3102,0.0,1430
2017-01-12 01:15:00,0.0,0.2750659999999999,-0.8333329999999999,-122.6666176,73.59999999999998,0.0,0.0,-2.318933,5.253866,0.0,1430
2017-01-12 01:30:00,0.0,0.5285999999999998,-0.846666,-116.049685835556,68.533333,0.0,0.0,-1.918266,5.253866,0.0,1430
2017-01-12 01:45:00,0.0,0.6678,-0.8066659999999999,-114.008793591112,70.666666,0.0,0.0,-1.5906,5.253866,0.0,1430
2017-01-12 02:00:00,0.0,0.5969999999999999,-0.8133329999999999,-111.806175857778,68.733333,0.0,0.0,-1.5898,5.162666,0.0,1430
2017-01-12 02:15:00,0.0,0.4007999999999999,-0.853333,-112.9812892,66.2,0.0,0.0,-1.936866,5.1728,0.0,1430
2017-01-12 02:30:00,0.0,0.0667999999999999,-0.826666,-106.1439144,64.2,0.0,0.0,-2.453666,5.213333,0.0,1430
2017-01-12 02:45:00,0.0,-0.300466,-0.8333329999999999,-98.6666272,59.2,0.0,0.0,-3.358133,5.3102,0.0,1430
2017-01-12 03:00:00,0.0,0.120066,-0.82,-102.008,62.2,0.0,0.0,-3.1778,5.3562,0.0,1430
2017-01-12 03:15:00,0.0,0.427933,-0.8,-100.3733328,62.733333,0.0,0.0,-3.759,5.376466,0.0,1430
2017-01-12 03:30:00,0.0,0.1034999999999999,-0.8499999999999999,-107.95,63.5,0.0,0.0,-4.521,5.379,0.0,1430
2017-01-12 03:45:00,0.0,-0.748133,-0.826666,-96.664809831112,58.466666,0.0,0.0,-4.138533,5.422066,0.0,1430
2017-01-12 04:00:00,0.0,-1.132733,-0.853333,-96.028405795556,56.266666,0.0,0.0,-4.653266,5.518333,0.0,1430
2017-01-12 04:15:00,0.0,-1.122933,-0.82,-87.35733224,53.266666,0.0,-1.0,-5.067066,5.589533,,1430
2017-01-12 04:30:00,0.0,-1.475066,-0.853333,-85.788409795556,50.266666,0.0,0.0,-5.593466,5.640866,0.0,1430
2017-01-12 04:45:00,0.0,-1.175666,-0.8399999999999999,-79.18399943999998,47.133333,0.0,0.0,-6.704133,5.711933,0.0,1430
2017-01-12 05:00:00,0.0,-0.8762659999999999,-0.8599999999999999,-68.57066552,39.866666,0.0,0.0,-6.2024,5.722,0.0,1430
2017-01-12 05:15:00,0.0,-1.341266,-0.8399999999999999,-62.832,37.4,0.0,0.0,-5.486866,5.722,0.0,1430
2017-01-12 05:30:00,0.0,-1.972066,-0.8333329999999999,-55.555532777778005,33.333333,0.0,0.0,-6.148933,5.7424,0.0,1430
2017-01-12 05:45:00,0.0,-1.893266,-0.8399999999999999,-45.24799944,26.933333,0.0,0.0,-5.698466,5.8648,0.0,1430
2017-01-12 06:00:00,0.0,-1.554866,-0.8333329999999999,-31.777763955556,19.066666,0.0,0.0,-4.863933,5.880066,0.0,1430
2017-01-12 06:15:00,0.0,-2.812866,-0.8399999999999999,-39.42399888,23.466666,0.0,0.0,-5.419533,5.824,0.0,1430
2017-01-12 06:30:00,0.0,-2.858,-0.846666,-132.531450071112,78.266666,0.0,0.0,-5.627266,5.9206,0.0,1430
2017-01-12 06:45:00,0.0,-1.933866,-0.9,-400.0799988,222.266666,0.0,0.0,-5.392,6.037333,0.0,1430
2017-01-12 07:00:00,0.0,-3.309466,-0.94,-919.19466604,488.933333,0.0,0.0,-5.787733,6.871533,0.0,1430
2017-01-12 07:15:00,0.0,-3.256333,-0.98,-1348.088,687.8,0.0,-1.0,-6.4972,10.7982,,1430
2017-01-12 07:30:00,0.0,-1.767866,-1.0,-1631.6,815.7999999999998,0.0,0.0,-4.539133,25.940066,0.0,1430
2017-01-12 07:45:00,8.133333,-1.616266,10.7,16497.9733262,770.9333329999998,0.0,0.0,-3.117266,48.680533,0.0,1430
2017-01-12 08:00:00,21.453333,-0.924333,28.666666,42296.7101083556,737.733333,5.0,5.0,-1.9026,76.14153299999998,0.5699954400364797,1430
2017-01-12 08:15:00,25.22,-0.488533,33.46,50082.928,748.4,10.0,10.0,-0.9704,86.59353299999998,0.7290223809870963,1430
2017-01-12 08:30:00,33.54,-0.4743999999999999,44.28,67087.15197048,757.5333329999999,12.0,12.0,-0.2819329999999999,112.838666,0.7690828686791001,1430
2017-01-12 08:45:00,52.473333,-0.047,68.433333,106044.2928168,774.7999999999998,10.0,10.0,2.071,173.1874,0.4918355301987015,1430
2017-01-12 09:00:00,59.293333,0.709666,76.9,120128.0532308,781.066666,13.0,13.0,3.571133,200.546266,0.4165999038615606,1430
2017-01-12 09:15:00,125.706666,1.923266,166.066666,257270.4789672,774.6,16.0,16.0,10.069,409.922333,0.44278400442784,1430
2017-01-12 09:30:00,127.54,3.4978,171.566666,260140.816652556,758.133333,32.0,32.0,16.0638,397.486533,0.4332403671712112,1430
2017-01-12 09:45:00,57.526666,3.576866,76.91333299999998,116262.1941628,755.7999999999998,31.0,31.0,11.066666,188.883466,0.4328460324774151,1430
2017-01-12 10:00:00,58.733333,3.145666,78.626666,119124.640715316,757.5333329999999,14.0,14.0,7.700065999999999,182.988466,0.41134126634347,1430
2017-01-12 10:15:00,77.18,3.076533,102.906666,156939.526025796,762.5333329999999,14.0,14.0,8.804332999999998,241.155,0.4246155712595918,1430
2017-01-12 10:30:00,97.706666,3.631866,130.633333,198649.754961578,760.333333,20.0,20.0,11.3014,297.0428,0.4602886009527973,1430
2017-01-12 10:45:00,118.793333,3.882933,159.946666,242201.904661636,757.133333,24.0,24.0,13.5418,359.980266,0.4484221146839557,1430
2017-01-12 11:00:00,25.146666,4.146466,33.56,17460.14931096,260.133333,32.0,32.0,13.8032,252.446466,0.4933703361085415,1430
2017-01-12 11:15:00,0.0,4.853933,-0.513333,-1.026666,1.0,26.0,26.0,15.825533,352.223666,0.5716170165988786,1430
2017-01-12 11:30:00,0.0,5.340466,-0.506666,-1.013332,1.0,29.0,29.0,20.171066,368.947333,0.4569519727719652,1430
2017-01-12 11:45:00,0.0,4.520733,-0.513333,-1.026666,1.0,30.0,30.0,12.907666,440.551666,0.4512771142332802,1430
2017-01-12 12:00:00,0.0,1.766533,-0.506666,-1.013332,1.0,37.0,37.0,8.8236,431.569466,0.4661182428602023,1430
2017-01-12 12:15:00,0.0,1.4174,-0.513333,-1.026666,1.0,36.0,36.0,7.662066,461.034133,0.4629689167813372,1430
2017-01-12 12:30:00,0.0,1.158666,-0.52,-1.04,1.0,38.0,38.0,9.5542,520.1468,0.4574400211866957,1430
2017-01-12 12:45:00,0.0,1.203533,-0.513333,-1.026666,1.0,42.0,42.0,10.572666,476.9592,0.4481481876673887,1430
2017-01-12 13:00:00,0.0,1.2464,-0.566666,-1.133332,1.0,38.0,38.0,9.647533,360.076933,0.4421843908910015,1430
2017-01-12 13:15:00,0.0,0.557733,-0.5733329999999999,-1.146666,1.0,29.0,29.0,5.077666,198.3592,0.4469928172878325,1430
2017-01-12 13:30:00,0.0,-0.4072,-0.5799999999999998,-1.16,1.0,17.0,17.0,2.433533,166.702333,0.4756442181248426,1430
2017-01-12 13:45:00,0.0,-0.7082,-0.586666,-1.173332,1.0,14.0,14.0,1.945866,166.081666,0.4660918200885574,1430
2017-01-12 14:00:00,0.0,-1.290066,-0.633333,-1.266666,1.0,15.0,15.0,1.228533,149.6938,0.5012531328320801,1430
2017-01-12 14:15:00,0.0,-1.617733,-0.66,-1.32,1.0,12.0,12.0,0.9874,154.134066,0.4448728405130867,1430
2017-01-12 14:30:00,0.0,-1.912866,-0.6999999999999998,-338.24,241.6,13.0,13.0,0.492466,131.719,0.4680973642517644,1430
2017-01-12 14:45:00,39.66,-2.205,51.946666,82567.49401683561,794.733333,11.0,11.0,0.2611999999999999,155.090333,0.4634701272436166,1430
2017-01-12 15:00:00,36.32,-2.5408,47.813333,72701.7665405156,760.266666,23.0,23.0,-0.683733,112.121533,0.823074720870312,1430
2017-01-12 15:15:00,24.666666,-2.969,32.893333,48730.3763731378,740.733333,17.0,17.0,-1.349466,79.26953299999998,0.8415008415008414,1430
2017-01-12 15:30:00,19.5,-3.2335,26.3,38871.4,739.0,12.0,12.0,-1.895,66.376,0.8402184567987677,1430
2017-01-12 15:45:00,12.94,-3.4886,17.86,25515.98665476,714.333333,9.0,9.0,-2.649533,46.142733,0.7693622841511369,1430
2017-01-12 16:00:00,6.893333,-3.719333,10.286666,14196.9706217511,690.066666,5.0,5.0,-3.2156,31.3416,0.6013952369497233,1430
2017-01-12 16:15:00,3.406666,-4.052933,5.38,7625.97066308,708.733333,3.0,3.0,-3.636,22.811733,0.5311614730878186,1430
2017-01-12 16:30:00,0.566666,-4.210733,-0.186666,-281.1936624,753.2,1.0,1.0,-3.997466,14.022666,0.2433090024330899,1430
2017-01-12 16:45:00,0.0,-4.686933,-0.96,-1172.09599872,610.466666,0.0,0.0,-4.636866,8.305866,0.0,1430
2017-01-12 17:00:00,0.0,-5.034333,-0.926666,-713.779930315556,385.133333,0.0,-1.0,-4.9416,6.479866,,1430
2017-01-12 17:15:00,0.0,-5.202533,-0.94,-291.65066604,155.133333,0.0,0.0,-5.1278,6.190133,0.0,1430
