measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-01-22 00:00:00,0.0,-3.371714,-0.821428,-11.85203139796,7.214285,0.0,0.0,-6.780071,5.836714,0.0,1430
2017-01-22 00:15:00,0.0,-3.029933,-0.82,-11.48,7.0,0.0,0.0,-6.843733,5.986466,0.0,1430
2017-01-22 00:30:00,0.0,-2.570533,-0.8133329999999999,-11.386662,7.0,0.0,0.0,-6.751533,6.0984,0.0,1430
2017-01-22 00:45:00,0.0,-2.958466,-0.846666,-11.853324,7.0,0.0,0.0,-7.083733,6.1188,0.0,1430
2017-01-22 01:00:00,0.0,-1.394866,-0.8333329999999999,-9.444439555556,5.666666,0.0,0.0,-5.201866,6.154466,0.0,1430
2017-01-22 01:15:00,0.0,0.4364,-0.826666,-9.809769315556,5.933333,0.0,0.0,-1.426933,5.849333,0.0,1430
2017-01-22 01:30:00,0.0,0.406666,-0.82,-8.41866612,5.133333,0.0,0.0,-1.3096,5.538866,0.0,1430
2017-01-22 01:45:00,0.0,0.372,-0.8399999999999999,-6.94399944,4.133333,0.0,0.0,-1.2462,5.3714,0.0,1430
2017-01-22 02:00:00,0.0,0.2065329999999999,-0.8133329999999999,-7.374218657778,4.533333,0.0,0.0,-1.291466,5.3256,0.0,1430
2017-01-22 02:15:00,0.0,-0.0892659999999999,-0.8,-8.106665599999998,5.066666,0.0,0.0,-1.901866,5.299933,0.0,1430
2017-01-22 02:30:00,0.0,-0.0709999999999999,-0.82,-8.199999999999998,5.0,0.0,0.0,-2.097666,5.335866,0.0,1430
2017-01-22 02:45:00,0.0,-0.168933,-0.8066659999999999,-6.7759944,4.2,0.0,0.0,-2.0244,5.341,0.0,1430
2017-01-22 03:00:00,0.0,-0.511066,-0.826666,-6.833771715556001,4.133333,0.0,-1.0,-2.8478,5.340933,,1430
2017-01-22 03:15:00,0.0,-0.5438659999999998,-0.8066659999999999,-8.06666,5.0,0.0,0.0,-2.9204,5.381533,0.0,1430
2017-01-22 03:30:00,0.0,-0.7834999999999999,-0.9,-9.0,5.0,0.0,0.0,-2.9315,5.417,0.0,1430
2017-01-22 03:45:00,0.0,-0.962133,-0.8333329999999999,-8.555551577778,5.133333,0.0,0.0,-3.2322,5.457533,0.0,1430
2017-01-22 04:00:00,0.0,-0.8240659999999999,-0.826666,-9.368880231112,5.666666,0.0,0.0,-3.043733,5.518333,0.0,1430
2017-01-22 04:15:00,0.0,-0.8467329999999998,-0.846666,-10.159992,6.0,0.0,0.0,-2.982866,5.548733,0.0,1430
2017-01-22 04:30:00,0.0,-1.462666,-0.846666,-10.724435435556,6.333333,0.0,0.0,-4.385666,5.574133,0.0,1430
2017-01-22 04:45:00,0.0,-1.964266,-0.8133329999999999,-11.495105315556,7.066666,0.0,0.0,-5.449666,5.6612,0.0,1430
2017-01-22 05:00:00,0.0,-2.822666,-0.8399999999999999,-12.54399888,7.466666,0.0,0.0,-6.893333,5.7934,0.0,1430
2017-01-22 05:15:00,0.0,-2.964666,-0.846666,-14.111099435556,8.333332999999998,0.0,0.0,-7.721533,5.9256,0.0,1430
2017-01-22 05:30:00,0.0,-3.6918,-0.873333,-17.233770035556,9.866666,0.0,0.0,-7.927733,6.072933,0.0,1430
2017-01-22 05:45:00,0.0,-3.2242,-0.88,-19.94666608,11.333333,0.0,0.0,-7.6006,6.200266,0.0,1430
2017-01-22 06:00:00,0.0,-5.204733,-0.873333,-16.4186604,9.4,0.0,0.0,-8.371466,6.276466,0.0,1430
2017-01-22 06:15:00,0.0,-1.716,-0.866666,-32.817751955556,18.933333,0.0,-1.0,-5.7824,6.3682,,1430
2017-01-22 06:30:00,0.0,-1.503933,-0.853333,-133.688836097778,78.33333299999998,0.0,0.0,-4.834866,6.134066,0.0,1430
2017-01-22 06:45:00,0.0,-1.007333,-0.926666,-519.180070315556,280.133333,0.0,0.0,-3.865866,6.1594,0.0,1430
2017-01-22 07:00:00,0.0,-1.336133,-0.96,-1143.80799936,595.733333,0.0,0.0,-4.040866,8.2856,0.0,1430
2017-01-22 07:15:00,0.0,-1.4244,-1.0,-1549.733332,774.866666,0.0,0.0,-4.588133,34.0882,0.0,1430
2017-01-22 07:30:00,7.02,-0.934266,9.446666,15074.3598124711,797.866666,0.0,0.0,-3.308133,103.9784,0.0,1430
2017-01-22 07:45:00,40.586666,-0.2998,57.14,81222.60529524,710.733333,3.0,2.0,-0.1202,209.1572,0.1067577666275221,1430
2017-01-22 08:00:00,77.11333299999998,0.0458659999999999,102.893333,156068.6074944,758.4,16.0,16.0,2.412133,308.003733,0.4245608448760812,1430
2017-01-22 08:15:00,116.646666,0.3556,155.213333,237269.448275858,764.333333,28.0,28.0,5.233666,408.9558,0.5045408678102926,1430
2017-01-22 08:30:00,152.253333,0.788,204.8,310941.0131968,759.133333,45.0,45.0,9.534533,514.846733,0.6107077424170455,1430
2017-01-22 08:45:00,190.14,0.7714659999999999,255.206666,388730.7936512,761.6,64.0,64.0,8.7244,630.798333,0.6899228148850847,1430
