measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-02-28 00:00:00,0.0,-3.3562,-0.68,-32.54933288,23.933333,0.0,0.0,-4.476933,5.8902,0.0,1430
2017-02-28 00:15:00,0.0,-3.350933,-0.706666,-22.142200391112,15.666666,0.0,-1.0,-4.859533,5.925666,,1430
2017-02-28 00:30:00,0.0,-3.3632,-0.6999999999999998,-19.2266662,13.733333,0.0,0.0,-5.2316,5.971333,0.0,1430
2017-02-28 00:45:00,0.0,-3.363933,-0.706666,-18.279093395556,12.933333,0.0,0.0,-5.281866,5.945933,0.0,1430
2017-02-28 01:00:00,0.0,-3.493866,-0.726666,-21.703090715556,14.933333,0.0,0.0,-5.429866,5.991533,0.0,1430
2017-02-28 01:15:00,0.0,-3.6362,-0.726666,-23.447089115556,16.133333,0.0,0.0,-5.371,6.021933,0.0,1430
2017-02-28 01:30:00,0.0,-3.805666,-0.7399999999999999,-16.77333284,11.333333,0.0,0.0,-5.850266,6.006733,0.0,1430
2017-02-28 01:45:00,0.0,-3.967466,-0.746666,-10.7519904,7.2,0.0,0.0,-6.833,6.0882,0.0,1430
2017-02-28 02:00:00,0.0,-4.106,-0.7399999999999999,-10.36,7.0,0.0,0.0,-6.935666,6.18,0.0,1430
2017-02-28 02:15:00,0.0,-4.201,-0.773333,-11.7546616,7.599999999999999,0.0,0.0,-6.752066,6.200266,0.0,1430
2017-02-28 02:30:00,0.0,-4.185666,-0.76,-11.45066616,7.533333,0.0,0.0,-7.0718,6.2256,0.0,1430
2017-02-28 02:45:00,0.0,-4.4634,-0.773333,-13.507549217778,8.733333,0.0,0.0,-7.732999999999999,6.250933,0.0,1430
2017-02-28 03:00:00,0.0,-4.700133,-0.773333,-14.951103635556,9.666666,0.0,0.0,-7.951866,6.3376,0.0,1430
2017-02-28 03:15:00,0.0,-4.647066,-0.7666659999999998,-18.502205111112,12.066666,0.0,-1.0,-7.863533,6.414066,,1430
2017-02-28 03:30:00,0.0,-4.6285,-0.75,-21.0,14.0,0.0,0.0,-7.5895,6.409,0.0,1430
2017-02-28 03:45:00,0.0,-4.339666,-0.773333,-23.921766435556,15.466666,0.0,0.0,-6.8362,6.3886,0.0,1430
2017-02-28 04:00:00,0.0,-4.212533,-0.7866659999999999,-20.558203751112,13.066666,0.0,0.0,-7.002333,6.3784,0.0,1430
