measured_on,ac_power__5074,ambient_temp__5042,dc_current__5076,dc_power__5077,dc_voltage__5075,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,pr__5047,system_id
2017-03-22 00:00:00,0.0,2.963533,-0.64,-6.4,5.0,0.0,0.0,0.976,4.160533,0.0,1430
2017-03-22 00:15:00,0.0,4.325066,-0.6466659999999999,-6.121771035556001,4.733333,0.0,0.0,1.391933,4.246666,0.0,1430
2017-03-22 00:30:00,0.0,3.613,-0.686666,-5.493328,4.0,0.0,0.0,1.071866,4.2518,0.0,1430
2017-03-22 00:45:00,0.0,4.3942,-0.68,-5.44,4.0,0.0,0.0,0.379466,4.272066,0.0,1430
2017-03-22 01:00:00,0.0,4.616,-0.6666659999999999,-5.333328,4.0,0.0,0.0,0.6648659999999998,4.241666,0.0,1430
2017-03-22 01:15:00,0.0,3.742933,-0.6999999999999998,-5.6,4.0,0.0,0.0,0.108733,4.2366,0.0,1430
2017-03-22 01:30:00,0.0,3.2752,-0.686666,-5.859548951112001,4.266666,0.0,0.0,0.148266,4.297533,0.0,1430
2017-03-22 01:45:00,0.0,3.070133,-0.6933329999999999,-7.025773475556001,5.066666,0.0,-1.0,0.361333,4.374,,1430
2017-03-22 02:00:00,0.0,2.576666,-0.6933329999999999,-7.580439875556001,5.466666,0.0,0.0,-0.0536659999999999,4.424933,0.0,1430
2017-03-22 02:15:00,0.0,2.017666,-0.7199999999999999,-7.2,5.0,0.0,0.0,-0.928933,4.506266,0.0,1430
2017-03-22 02:30:00,0.0,2.487,-0.733333,-8.115551377777999,5.533333,0.0,0.0,-0.821733,4.567733,0.0,1430
2017-03-22 02:45:00,0.0,2.3378,-0.6999999999999998,-7.84,5.6,0.0,0.0,-0.6675999999999999,4.6692,0.0,1430
2017-03-22 03:00:00,0.0,0.999333,-0.7199999999999999,-7.2,5.0,0.0,0.0,-1.197666,4.7608,0.0,1430
2017-03-22 03:15:00,0.0,0.945866,-0.746666,-14.93332,10.0,0.0,0.0,-1.743466,4.847533,0.0,1430
2017-03-22 03:30:00,0.0,1.630733,-0.753333,-9.3413292,6.2,0.0,0.0,-1.3336,4.883,0.0,1430
2017-03-22 03:45:00,0.0,0.1454,-0.773333,-7.733329999999999,5.0,0.0,0.0,-2.0576,4.933666,0.0,1430
2017-03-22 04:00:00,0.0,0.122933,-0.76,-7.599999999999999,5.0,0.0,0.0,-2.264,5.0504,0.0,1430
2017-03-22 04:15:00,0.0,-0.0913329999999999,-0.773333,-7.733329999999999,5.0,0.0,0.0,-2.381933,5.1424,0.0,1430
2017-03-22 04:30:00,0.0,-0.4485,-0.75,-7.5,5.0,0.0,0.0,-2.4425,5.264,0.0,1430
2017-03-22 04:45:00,0.0,-0.0476,-0.7866659999999999,-9.439992,6.0,0.0,0.0,-2.582133,5.274266,0.0,1430
2017-03-22 05:00:00,0.0,-0.1472,-0.7866659999999999,-9.439992,6.0,0.0,0.0,-2.918933,5.299933,0.0,1430
2017-03-22 05:15:00,0.0,1.653066,-0.8,-12.3733328,7.733333,0.0,-1.0,-1.855,5.289666,,1430
2017-03-22 05:30:00,0.0,1.069466,-0.8133329999999999,-18.2186592,11.2,0.0,0.0,-1.735733,5.162666,0.0,1430
2017-03-22 05:45:00,0.0,1.167266,-0.8,-21.8666656,13.666666,0.0,0.0,-1.973,5.091466,0.0,1430
2017-03-22 06:00:00,0.0,0.803066,-0.8,-31.1466656,19.466666,0.0,0.0,-1.926333,5.070933,0.0,1430
2017-03-22 06:15:00,0.0,0.5333999999999999,-0.826666,-100.632806631112,60.866666,0.0,0.0,-2.2428,5.050533,0.0,1430
2017-03-22 06:30:00,0.0,0.4917329999999999,-0.8599999999999999,-417.272,242.6,0.0,0.0,-2.273733,5.188,0.0,1430
2017-03-22 06:45:00,0.0,0.2850659999999999,-0.953333,-1024.2609752,537.2,0.0,0.0,-2.610866,6.5816,0.0,1430
2017-03-22 07:00:00,0.0,-0.1690659999999999,-1.0,-1492.8,746.4,0.0,0.0,-2.743866,18.5648,0.0,1430
2017-03-22 07:15:00,0.9,-0.3204,0.246666,411.3402216,833.7999999999998,0.0,-1.0,-1.917133,38.1622,,1430
2017-03-22 07:30:00,22.493333,0.0681329999999999,29.88,44190.52796016,739.466666,2.0,2.0,-0.7689329999999999,80.169666,0.2908667830133798,1430
2017-03-22 07:45:00,34.306666,1.067933,45.56,68771.30130296,754.733333,11.0,11.0,0.5422,115.142866,0.7615091727241259,1430
2017-03-22 08:00:00,53.34,2.463133,71.033333,107733.888335978,758.333333,16.0,16.0,3.113666,171.335866,0.7712330087727755,1430
2017-03-22 08:15:00,69.486666,3.032866,91.86000000000001,140900.99193876,766.9333329999998,26.0,26.0,5.156533,216.7002,0.8421870951023581,1430
2017-03-22 08:30:00,129.66,3.973866,173.033333,265063.994929578,765.9333329999998,34.0,34.0,9.706066000000002,395.177133,0.8707678123239256,1430
2017-03-22 08:45:00,123.1,4.445066,163.473333,250855.278381636,767.266666,61.0,61.0,14.901866,397.603266,0.8566934441885287,1430
2017-03-22 09:00:00,180.453333,5.262866,245.093333,370515.760947076,755.866666,59.0,59.0,19.769666,593.404066,0.8235622557230597,1430
2017-03-22 09:15:00,226.76,6.6558,314.993333,464468.168866276,737.266666,94.0,94.0,26.027733,734.405466,0.8791702129649547,1430
2017-03-22 09:30:00,260.533333,7.645666,371.32,535938.53283824,721.6666659999999,113.0,113.0,30.356066,847.1680659999998,0.8539645113509263,1430
2017-03-22 09:45:00,277.4,8.651666,407.813333,574581.798097716,704.466666,131.0,131.0,34.821066,899.8413329999998,0.858211644163178,1430
2017-03-22 10:00:00,273.5,9.206933,404.253333,565900.765486098,699.933333,137.0,137.0,36.799933,896.922,0.8449800782069153,1430
2017-03-22 10:15:00,277.9,9.024866,413.326666,575571.159409431,696.266666,137.0,137.0,35.9788,910.9192660000001,0.8477303103806741,1430
2017-03-22 10:30:00,278.466666,7.706,413.733333,578399.199534,699.0,139.0,0.0,30.369666,903.117,0.0,1430
2017-03-22 10:45:00,273.373333,8.797532999999998,400.726666,565826.052392,706.0,138.0,0.0,28.3652,871.195466,0.8588498879761015,1430
2017-03-22 11:00:00,268.413333,9.108,394.366666,554952.7723952,703.6,136.0,0.0,30.637733,853.302,0.866396554799582,1430
2017-03-22 11:15:00,264.126666,10.199466,392.246666,545955.059255035,695.933333,134.0,0.0,32.638,848.7854,0.8715560527616619,1430
2017-03-22 11:30:00,223.906666,11.6852,329.986666,461761.340849351,699.666666,132.0,132.0,32.026666,741.322866,0.8631174232021657,1430
2017-03-22 11:45:00,257.926666,10.995,379.226666,533445.509920516,703.333333,114.0,114.0,28.1824,791.325866,0.853472284610547,1430
2017-03-22 12:00:00,244.953333,11.937333,356.62,504641.07442892,707.533333,124.0,124.0,28.646866,764.577266,0.8696749940385181,1430
2017-03-22 12:15:00,224.966666,12.4708,327.48,460087.56756336,702.466666,120.0,120.0,29.147933,742.930066,0.8710674932129323,1430
2017-03-22 12:30:00,264.04,12.648333,387.046666,546303.467245436,705.733333,110.0,110.0,30.146266,795.867866,0.8217479325569061,1430
2017-03-22 12:45:00,213.22,13.250666,309.446666,437144.989963036,706.333333,129.0,129.0,27.020266,614.262866,0.8995815899581588,1430
2017-03-22 13:00:00,211.86,13.649333,306.606666,435544.98886639107,710.266666,106.0,106.0,29.717666,713.2416,0.9577332441858364,1430
2017-03-22 13:15:00,218.213333,13.9582,317.44,447167.14645504,704.333333,105.0,105.0,30.9314,690.689,0.8170443227091633,1430
2017-03-22 13:30:00,198.22,13.842933,283.546666,407475.461964036,718.533333,105.0,105.0,27.074466,564.117333,0.8437191138538678,1430
2017-03-22 13:45:00,248.666666,14.6208,362.173333,515251.928173218,711.333333,97.0,97.0,30.947066,800.786333,0.9543111251033016,1430
2017-03-22 14:00:00,208.586666,15.090866,306.706666,430616.159064,702.0,122.0,122.0,31.3564,653.310266,0.8455370199671488,1430
2017-03-22 14:15:00,133.993333,14.949066,190.42,273874.73853972,719.133333,99.0,99.0,25.215466,451.9704,0.8410214587899485,1430
2017-03-22 14:30:00,189.68,15.725066,274.886666,391511.915311676,712.133333,74.0,74.0,28.093333,632.6904,0.9086890318777934,1430
2017-03-22 14:45:00,141.513333,15.3952,201.553333,290451.789607498,720.533333,95.0,95.0,24.2476,429.7536,0.8333479534728678,1430
2017-03-22 15:00:00,133.686666,15.7622,188.913333,274151.0288496,725.6,67.0,67.0,22.5604,369.872933,0.8652641638577867,1430
2017-03-22 15:15:00,95.473333,15.347866,132.666666,193746.3990264,730.2,67.0,67.0,21.5004,302.876733,1.005326731187636,1430
