time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-06-29 22:00,0.0,13.52,4.18,96.28,9888.0,-999.0,2024-06-30
2024-06-29 23:00,0.0,12.99,3.65,97.56,9888.0,-999.0,2024-06-30
2024-06-30 00:00,0.0,12.73,3.62,98.06,9888.0,-999.0,2024-06-30
2024-06-30 01:00,0.0,12.8,3.7,97.2,9889.0,-999.0,2024-06-30
2024-06-30 02:00,0.0,12.62,3.56,97.39,9890.0,-999.0,2024-06-30
2024-06-30 03:00,0.0,12.63,3.44,97.01,9890.0,-999.0,2024-06-30
2024-06-30 04:00,0.0,12.46,3.39,97.24,9891.0,-999.0,2024-06-30
2024-06-30 05:00,0.0,12.06,3.42,97.73,9893.0,-999.0,2024-06-30
2024-06-30 06:00,0.0,11.72,3.44,97.82,9898.0,-999.0,2024-06-30
2024-06-30 07:00,44.58,12.31,3.46,95.77,9901.0,0.17,2024-06-30
2024-06-30 08:00,151.65,13.29,3.89,91.48,9903.0,0.15,2024-06-30
2024-06-30 09:00,250.7,14.29,3.77,85.27,9907.0,0.14,2024-06-30
2024-06-30 10:00,330.38,15.45,3.31,76.52,9907.0,0.13,2024-06-30
2024-06-30 11:00,373.67,16.45,2.78,70.42,9905.0,0.13,2024-06-30
2024-06-30 12:00,421.75,16.99,2.37,67.69,9901.0,0.13,2024-06-30
2024-06-30 13:00,354.38,17.19,1.93,66.34,9899.0,0.13,2024-06-30
2024-06-30 14:00,256.38,17.04,1.52,66.66,9899.0,0.14,2024-06-30
2024-06-30 15:00,132.52,16.34,1.27,72.26,9903.0,0.15,2024-06-30
2024-06-30 16:00,19.6,14.44,1.36,83.6,9908.0,0.18,2024-06-30
2024-06-30 17:00,0.0,13.45,1.53,86.04,9915.0,-999.0,2024-06-30
2024-06-30 18:00,0.0,12.85,1.7,90.08,9923.0,-999.0,2024-06-30
2024-06-30 19:00,0.0,12.27,2.0,94.3,9929.0,-999.0,2024-06-30
2024-06-30 20:00,0.0,11.8,2.3,96.74,9933.0,-999.0,2024-06-30
2024-06-30 21:00,0.0,11.45,2.54,97.16,9936.0,-999.0,2024-06-30
