time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-05-08 22:00,0.0,10.41,2.0,95.19,9958.0,-999.0,2024-05-09
2024-05-08 23:00,0.0,10.4,1.71,95.6,9956.0,-999.0,2024-05-09
2024-05-09 00:00,0.0,10.51,1.34,95.24,9952.0,-999.0,2024-05-09
2024-05-09 01:00,0.0,10.69,1.02,94.18,9947.0,-999.0,2024-05-09
2024-05-09 02:00,0.0,10.72,0.76,93.69,9941.0,-999.0,2024-05-09
2024-05-09 03:00,0.0,10.69,0.65,93.83,9936.0,-999.0,2024-05-09
2024-05-09 04:00,0.0,10.73,0.56,93.56,9934.0,-999.0,2024-05-09
2024-05-09 05:00,0.0,10.66,0.35,93.76,9935.0,-999.0,2024-05-09
2024-05-09 06:00,12.35,10.31,0.58,95.36,9936.0,0.24,2024-05-09
2024-05-09 07:00,160.7,11.17,1.08,90.08,9939.0,0.2,2024-05-09
2024-05-09 08:00,344.92,13.16,1.7,76.93,9940.0,0.17,2024-05-09
2024-05-09 09:00,497.5,15.37,2.62,61.11,9936.0,0.16,2024-05-09
2024-05-09 10:00,600.17,16.69,3.33,54.38,9930.0,0.15,2024-05-09
2024-05-09 11:00,641.6,17.63,3.85,50.48,9920.0,0.15,2024-05-09
2024-05-09 12:00,621.12,18.17,4.31,48.29,9910.0,0.15,2024-05-09
2024-05-09 13:00,550.05,18.22,4.67,48.93,9902.0,0.15,2024-05-09
2024-05-09 14:00,412.52,17.81,4.87,51.89,9897.0,0.16,2024-05-09
2024-05-09 15:00,236.32,16.94,4.86,57.1,9896.0,0.18,2024-05-09
2024-05-09 16:00,52.62,14.98,3.87,69.35,9895.0,0.23,2024-05-09
2024-05-09 17:00,0.0,12.63,3.52,84.03,9896.0,-999.0,2024-05-09
2024-05-09 18:00,0.0,11.98,3.43,90.87,9898.0,-999.0,2024-05-09
2024-05-09 19:00,0.0,11.48,3.44,96.14,9898.0,-999.0,2024-05-09
2024-05-09 20:00,0.0,11.04,3.59,100.0,9897.0,-999.0,2024-05-09
2024-05-09 21:00,0.0,10.7,3.86,100.0,9893.0,-999.0,2024-05-09
