time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-05-07 22:00,0.0,12.76,2.06,97.86,9974.0,-999.0,2024-05-08
2024-05-07 23:00,0.0,12.99,1.81,95.69,9978.0,-999.0,2024-05-08
2024-05-08 00:00,0.0,13.36,1.19,92.59,9979.0,-999.0,2024-05-08
2024-05-08 01:00,0.0,13.59,0.16,89.97,9977.0,-999.0,2024-05-08
2024-05-08 02:00,0.0,12.97,0.82,91.53,9973.0,-999.0,2024-05-08
2024-05-08 03:00,0.0,12.48,0.96,93.85,9972.0,-999.0,2024-05-08
2024-05-08 04:00,0.0,12.26,0.74,94.35,9975.0,-999.0,2024-05-08
2024-05-08 05:00,0.0,12.08,0.41,95.08,9980.0,-999.0,2024-05-08
2024-05-08 06:00,12.43,11.94,0.24,95.69,9987.0,0.24,2024-05-08
2024-05-08 07:00,159.1,12.97,0.55,91.18,9993.0,0.2,2024-05-08
2024-05-08 08:00,341.67,14.59,1.24,81.81,9997.0,0.18,2024-05-08
2024-05-08 09:00,493.88,15.78,1.57,72.67,9996.0,0.16,2024-05-08
2024-05-08 10:00,595.4,16.91,1.85,65.21,9993.0,0.15,2024-05-08
2024-05-08 11:00,636.55,17.8,2.45,60.05,9988.0,0.15,2024-05-08
2024-05-08 12:00,618.35,18.3,3.0,57.02,9981.0,0.15,2024-05-08
2024-05-08 13:00,540.2,18.41,3.23,55.76,9975.0,0.15,2024-05-08
2024-05-08 14:00,408.55,18.19,3.41,55.76,9972.0,0.16,2024-05-08
2024-05-08 15:00,236.95,17.49,3.67,57.79,9972.0,0.18,2024-05-08
2024-05-08 16:00,54.67,15.58,3.03,67.14,9971.0,0.23,2024-05-08
2024-05-08 17:00,0.0,13.11,2.69,78.45,9968.0,-999.0,2024-05-08
2024-05-08 18:00,0.0,12.27,2.6,83.22,9968.0,-999.0,2024-05-08
2024-05-08 19:00,0.0,11.62,2.53,86.74,9966.0,-999.0,2024-05-08
2024-05-08 20:00,0.0,11.1,2.38,90.01,9965.0,-999.0,2024-05-08
2024-05-08 21:00,0.0,10.67,2.22,93.1,9963.0,-999.0,2024-05-08
