time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-13 22:00,0.0,13.43,8.96,82.95,9998.0,-999.0,2024-11-14
2024-11-13 23:00,0.0,13.18,8.7,83.64,9993.0,-999.0,2024-11-14
2024-11-14 00:00,0.0,12.94,8.51,83.73,9986.0,-999.0,2024-11-14
2024-11-14 01:00,0.0,12.73,8.23,83.66,9981.0,-999.0,2024-11-14
2024-11-14 02:00,0.0,12.53,7.72,84.07,9977.0,-999.0,2024-11-14
2024-11-14 03:00,0.0,12.31,7.11,84.95,9974.0,-999.0,2024-11-14
2024-11-14 04:00,5.03,12.12,6.61,86.12,9974.0,0.22,2024-11-14
2024-11-14 05:00,134.95,12.75,6.71,84.05,9976.0,0.19,2024-11-14
2024-11-14 06:00,356.92,14.49,7.42,76.21,9977.0,0.16,2024-11-14
2024-11-14 07:00,580.08,16.54,7.93,66.56,9976.0,0.14,2024-11-14
2024-11-14 08:00,779.05,18.59,7.55,59.18,9969.0,0.14,2024-11-14
2024-11-14 09:00,934.47,20.62,6.74,53.62,9960.0,0.13,2024-11-14
2024-11-14 10:00,1033.7,22.47,5.88,49.82,9952.0,0.13,2024-11-14
2024-11-14 11:00,1064.28,23.97,5.21,46.95,9944.0,0.14,2024-11-14
2024-11-14 12:00,1031.55,24.91,5.11,45.3,9937.0,0.14,2024-11-14
2024-11-14 13:00,933.72,25.17,5.71,45.37,9932.0,0.14,2024-11-14
2024-11-14 14:00,774.83,24.88,6.56,46.94,9927.0,0.14,2024-11-14
2024-11-14 15:00,576.7,24.23,7.25,48.38,9925.0,0.15,2024-11-14
2024-11-14 16:00,353.33,22.96,7.4,53.79,9924.0,0.16,2024-11-14
2024-11-14 17:00,133.18,20.91,6.9,64.01,9922.0,0.19,2024-11-14
2024-11-14 18:00,5.45,18.27,6.25,74.76,9924.0,0.21,2024-11-14
2024-11-14 19:00,0.0,16.76,6.2,78.87,9925.0,-999.0,2024-11-14
2024-11-14 20:00,0.0,15.77,5.91,81.83,9928.0,-999.0,2024-11-14
2024-11-14 21:00,0.0,14.96,5.48,85.47,9930.0,-999.0,2024-11-14
