time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-09-13 22:00,0.0,9.41,2.76,100.0,9966.0,-999.0,2024-09-14
2024-09-13 23:00,0.0,9.09,2.84,100.0,9965.0,-999.0,2024-09-14
2024-09-14 00:00,0.0,8.86,2.94,100.0,9962.0,-999.0,2024-09-14
2024-09-14 01:00,0.0,8.7,3.05,100.0,9959.0,-999.0,2024-09-14
2024-09-14 02:00,0.0,8.56,3.12,100.0,9954.0,-999.0,2024-09-14
2024-09-14 03:00,0.0,8.39,3.18,100.0,9950.0,-999.0,2024-09-14
2024-09-14 04:00,0.0,8.22,3.24,100.0,9949.0,-999.0,2024-09-14
2024-09-14 05:00,0.0,8.01,3.27,100.0,9950.0,-999.0,2024-09-14
2024-09-14 06:00,99.3,9.16,3.02,99.77,9953.0,0.21,2024-09-14
2024-09-14 07:00,304.85,11.56,3.55,91.19,9956.0,0.18,2024-09-14
2024-09-14 08:00,505.55,13.6,3.75,83.95,9959.0,0.16,2024-09-14
2024-09-14 09:00,671.3,15.27,3.48,76.99,9958.0,0.15,2024-09-14
2024-09-14 10:00,782.4,16.47,2.87,72.38,9954.0,0.15,2024-09-14
2024-09-14 11:00,823.58,17.35,2.43,68.97,9949.0,0.15,2024-09-14
2024-09-14 12:00,801.67,17.8,2.68,67.63,9945.0,0.15,2024-09-14
2024-09-14 13:00,718.3,17.76,3.49,68.56,9942.0,0.13,2024-09-14
2024-09-14 14:00,571.88,17.32,4.09,70.96,9940.0,0.14,2024-09-14
2024-09-14 15:00,381.98,16.6,4.23,74.61,9941.0,0.16,2024-09-14
2024-09-14 16:00,172.82,15.46,3.72,81.72,9945.0,0.2,2024-09-14
2024-09-14 17:00,14.15,13.19,2.75,93.03,9949.0,0.23,2024-09-14
2024-09-14 18:00,0.0,11.93,2.62,98.15,9954.0,-999.0,2024-09-14
2024-09-14 19:00,0.0,11.51,2.47,99.94,9960.0,-999.0,2024-09-14
2024-09-14 20:00,0.0,11.2,2.4,100.0,9964.0,-999.0,2024-09-14
2024-09-14 21:00,0.0,11.02,2.46,100.0,9965.0,-999.0,2024-09-14
