time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-03-04 22:00,0.0,15.21,3.34,88.31,9879.0,-999.0,2024-03-05
2024-03-04 23:00,0.0,15.17,2.88,89.3,9883.0,-999.0,2024-03-05
2024-03-05 00:00,0.0,15.23,2.93,89.31,9883.0,-999.0,2024-03-05
2024-03-05 01:00,0.0,15.38,3.26,89.62,9882.0,-999.0,2024-03-05
2024-03-05 02:00,0.0,15.45,3.31,91.18,9882.0,-999.0,2024-03-05
2024-03-05 03:00,0.0,15.53,3.35,92.05,9882.0,-999.0,2024-03-05
2024-03-05 04:00,0.0,15.3,3.1,93.36,9885.0,-999.0,2024-03-05
2024-03-05 05:00,0.0,14.92,3.15,93.78,9891.0,-999.0,2024-03-05
2024-03-05 06:00,130.85,16.03,4.21,87.41,9899.0,0.19,2024-03-05
2024-03-05 07:00,335.65,16.88,4.7,79.59,9906.0,0.16,2024-03-05
2024-03-05 08:00,545.45,17.57,4.77,73.56,9912.0,0.15,2024-03-05
2024-03-05 09:00,742.85,18.13,4.84,69.08,9916.0,0.14,2024-03-05
2024-03-05 10:00,872.4,19.01,4.82,63.66,9918.0,0.15,2024-03-05
2024-03-05 11:00,924.08,20.09,4.79,58.25,9916.0,0.14,2024-03-05
2024-03-05 12:00,874.83,20.87,4.71,54.47,9912.0,0.14,2024-03-05
2024-03-05 13:00,753.1,21.26,4.71,51.95,9906.0,0.14,2024-03-05
2024-03-05 14:00,681.9,21.25,4.79,50.4,9900.0,0.15,2024-03-05
2024-03-05 15:00,532.25,20.77,4.79,50.68,9899.0,0.15,2024-03-05
2024-03-05 16:00,325.48,19.85,4.62,53.25,9902.0,0.17,2024-03-05
2024-03-05 17:00,116.7,18.39,4.01,59.18,9907.0,0.19,2024-03-05
2024-03-05 18:00,0.0,16.31,2.79,71.3,9915.0,-999.0,2024-03-05
2024-03-05 19:00,0.0,15.59,2.64,76.07,9925.0,-999.0,2024-03-05
2024-03-05 20:00,0.0,15.01,2.47,80.13,9932.0,-999.0,2024-03-05
2024-03-05 21:00,0.0,14.51,2.34,84.02,9935.0,-999.0,2024-03-05
