time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-01-01 00:00,0.0,17.31,7.09,87.41,9935.0,-999.0,2024-01-01
2024-01-01 01:00,0.0,17.07,7.17,88.57,9933.0,-999.0,2024-01-01
2024-01-01 02:00,0.0,16.97,7.26,88.72,9933.0,-999.0,2024-01-01
2024-01-01 03:00,0.0,16.97,7.3,88.4,9933.0,-999.0,2024-01-01
2024-01-01 04:00,0.0,16.98,7.64,87.97,9937.0,-999.0,2024-01-01
2024-01-01 05:00,116.4,17.77,8.3,83.47,9939.0,0.21,2024-01-01
2024-01-01 06:00,319.08,19.5,9.23,74.23,9942.0,0.18,2024-01-01
2024-01-01 07:00,543.35,21.69,9.2,64.13,9943.0,0.16,2024-01-01
2024-01-01 08:00,746.53,23.94,8.46,55.63,9941.0,0.15,2024-01-01
2024-01-01 09:00,910.12,25.93,7.66,48.87,9939.0,0.15,2024-01-01
2024-01-01 10:00,1022.25,27.52,6.93,43.81,9936.0,0.15,2024-01-01
2024-01-01 11:00,1070.62,28.72,6.44,40.19,9930.0,0.15,2024-01-01
2024-01-01 12:00,1057.62,29.54,6.36,37.96,9924.0,0.15,2024-01-01
2024-01-01 13:00,981.17,29.89,6.62,37.25,9917.0,0.15,2024-01-01
2024-01-01 14:00,853.72,29.88,7.04,37.51,9911.0,0.14,2024-01-01
2024-01-01 15:00,668.7,29.36,7.53,39.1,9906.0,0.14,2024-01-01
2024-01-01 16:00,453.4,28.44,8.25,42.03,9903.0,0.15,2024-01-01
2024-01-01 17:00,236.5,26.92,8.98,47.31,9904.0,0.19,2024-01-01
2024-01-01 18:00,46.15,24.55,9.29,56.35,9908.0,0.22,2024-01-01
2024-01-01 19:00,0.0,22.47,9.4,64.72,9912.0,-999.0,2024-01-01
2024-01-01 20:00,0.0,21.11,9.03,70.73,9916.0,-999.0,2024-01-01
2024-01-01 21:00,0.0,20.25,8.95,74.72,9918.0,-999.0,2024-01-01
