time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-10-08 22:00,0.0,16.38,1.72,93.32,9908.0,-999.0,2024-10-09
2024-10-08 23:00,0.0,15.21,1.62,99.32,9910.0,-999.0,2024-10-09
2024-10-09 00:00,0.0,14.58,2.04,100.0,9912.0,-999.0,2024-10-09
2024-10-09 01:00,0.0,14.54,2.95,99.18,9914.0,-999.0,2024-10-09
2024-10-09 02:00,0.0,14.29,3.52,97.92,9916.0,-999.0,2024-10-09
2024-10-09 03:00,0.0,14.04,3.46,97.18,9917.0,-999.0,2024-10-09
2024-10-09 04:00,0.0,13.84,2.99,96.68,9919.0,-999.0,2024-10-09
2024-10-09 05:00,22.1,13.72,2.81,96.46,9923.0,0.21,2024-10-09
2024-10-09 06:00,115.18,14.33,3.53,94.0,9926.0,0.18,2024-10-09
2024-10-09 07:00,161.27,15.23,3.98,91.17,9927.0,0.16,2024-10-09
2024-10-09 08:00,182.57,16.59,3.99,86.49,9926.0,0.15,2024-10-09
2024-10-09 09:00,215.2,18.02,3.95,81.68,9927.0,0.16,2024-10-09
2024-10-09 10:00,264.73,18.89,4.16,79.79,9925.0,0.16,2024-10-09
2024-10-09 11:00,298.75,19.42,4.32,79.0,9924.0,0.16,2024-10-09
2024-10-09 12:00,301.95,19.73,4.08,78.77,9922.0,0.16,2024-10-09
2024-10-09 13:00,327.9,19.72,3.85,79.28,9918.0,0.16,2024-10-09
2024-10-09 14:00,311.02,19.46,3.66,80.25,9914.0,0.16,2024-10-09
2024-10-09 15:00,259.1,18.95,3.38,81.66,9910.0,0.16,2024-10-09
2024-10-09 16:00,155.25,18.08,3.2,84.62,9907.0,0.17,2024-10-09
2024-10-09 17:00,34.75,16.69,3.08,89.99,9907.0,0.2,2024-10-09
2024-10-09 18:00,0.0,15.3,2.73,94.33,9912.0,-999.0,2024-10-09
2024-10-09 19:00,0.0,14.69,2.2,94.52,9919.0,-999.0,2024-10-09
2024-10-09 20:00,0.0,14.26,1.91,94.93,9927.0,-999.0,2024-10-09
2024-10-09 21:00,0.0,13.83,1.91,95.35,9930.0,-999.0,2024-10-09
