time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-02-17 22:00,0.0,16.66,5.87,72.14,9949.0,-999.0,2024-02-18
2024-02-17 23:00,0.0,16.32,5.83,74.03,9946.0,-999.0,2024-02-18
2024-02-18 00:00,0.0,15.83,5.55,77.14,9941.0,-999.0,2024-02-18
2024-02-18 01:00,0.0,15.33,5.34,79.89,9937.0,-999.0,2024-02-18
2024-02-18 02:00,0.0,14.89,5.22,81.87,9933.0,-999.0,2024-02-18
2024-02-18 03:00,0.0,14.46,5.03,83.59,9932.0,-999.0,2024-02-18
2024-02-18 04:00,0.0,14.06,4.91,85.0,9932.0,-999.0,2024-02-18
2024-02-18 05:00,15.77,14.39,5.29,82.06,9933.0,0.25,2024-02-18
2024-02-18 06:00,193.0,16.65,6.35,69.16,9935.0,0.22,2024-02-18
2024-02-18 07:00,429.5,19.76,6.45,53.65,9933.0,0.19,2024-02-18
2024-02-18 08:00,651.17,22.99,5.88,41.64,9931.0,0.17,2024-02-18
2024-02-18 09:00,836.03,26.28,4.93,30.96,9928.0,0.16,2024-02-18
2024-02-18 10:00,967.88,28.94,3.86,23.56,9924.0,0.16,2024-02-18
2024-02-18 11:00,1032.9,30.63,3.2,20.03,9918.0,0.16,2024-02-18
2024-02-18 12:00,1031.38,31.49,3.3,18.82,9912.0,0.16,2024-02-18
2024-02-18 13:00,963.0,31.61,3.83,19.16,9906.0,0.16,2024-02-18
2024-02-18 14:00,827.12,31.26,4.48,20.27,9903.0,0.16,2024-02-18
2024-02-18 15:00,642.38,30.51,5.16,21.91,9903.0,0.17,2024-02-18
2024-02-18 16:00,420.8,29.33,6.25,24.84,9903.0,0.19,2024-02-18
2024-02-18 17:00,186.48,26.78,6.82,33.44,9906.0,0.22,2024-02-18
2024-02-18 18:00,14.32,23.23,7.15,46.67,9912.0,0.25,2024-02-18
2024-02-18 19:00,0.0,21.7,8.27,54.06,9921.0,-999.0,2024-02-18
2024-02-18 20:00,0.0,20.13,8.65,63.13,9928.0,-999.0,2024-02-18
2024-02-18 21:00,0.0,19.21,8.37,69.32,9929.0,-999.0,2024-02-18
