time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-10-16 22:00,0.0,13.06,1.97,98.83,9923.0,-999.0,2024-10-17
2024-10-16 23:00,0.0,12.36,2.02,100.0,9925.0,-999.0,2024-10-17
2024-10-17 00:00,0.0,11.84,2.06,100.0,9923.0,-999.0,2024-10-17
2024-10-17 01:00,0.0,11.86,2.05,100.0,9921.0,-999.0,2024-10-17
2024-10-17 02:00,0.0,11.89,2.06,100.0,9919.0,-999.0,2024-10-17
2024-10-17 03:00,0.0,11.96,2.13,98.88,9921.0,-999.0,2024-10-17
2024-10-17 04:00,0.0,11.92,2.07,97.94,9926.0,-999.0,2024-10-17
2024-10-17 05:00,36.1,12.05,1.98,97.05,9932.0,0.21,2024-10-17
2024-10-17 06:00,155.27,13.02,2.64,92.91,9938.0,0.18,2024-10-17
2024-10-17 07:00,256.15,13.94,2.52,88.84,9944.0,0.16,2024-10-17
2024-10-17 08:00,344.08,15.08,2.03,83.75,9946.0,0.16,2024-10-17
2024-10-17 09:00,530.1,16.21,1.82,79.19,9946.0,0.15,2024-10-17
2024-10-17 10:00,623.33,17.19,2.13,76.57,9945.0,0.15,2024-10-17
2024-10-17 11:00,685.92,17.98,2.66,74.82,9943.0,0.15,2024-10-17
2024-10-17 12:00,696.8,18.5,3.03,73.65,9939.0,0.15,2024-10-17
2024-10-17 13:00,705.9,18.66,3.61,73.11,9935.0,0.15,2024-10-17
2024-10-17 14:00,463.17,18.3,4.13,73.86,9933.0,0.15,2024-10-17
2024-10-17 15:00,359.33,17.85,4.35,75.28,9932.0,0.16,2024-10-17
2024-10-17 16:00,198.62,17.04,4.68,78.35,9933.0,0.17,2024-10-17
2024-10-17 17:00,46.0,15.82,4.79,85.05,9936.0,0.21,2024-10-17
2024-10-17 18:00,0.0,14.74,4.71,90.59,9945.0,-999.0,2024-10-17
2024-10-17 19:00,0.0,14.3,4.6,92.31,9953.0,-999.0,2024-10-17
2024-10-17 20:00,0.0,13.91,4.07,92.95,9960.0,-999.0,2024-10-17
2024-10-17 21:00,0.0,13.57,3.53,93.21,9962.0,-999.0,2024-10-17
