time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-11-05 22:00,0.0,12.5,6.5,83.22,9986.0,-999.0,2024-11-06
2024-11-05 23:00,0.0,12.28,5.7,84.82,9979.0,-999.0,2024-11-06
2024-11-06 00:00,0.0,11.85,4.86,86.94,9969.0,-999.0,2024-11-06
2024-11-06 01:00,0.0,11.54,4.35,88.67,9961.0,-999.0,2024-11-06
2024-11-06 02:00,0.0,11.25,4.05,90.58,9955.0,-999.0,2024-11-06
2024-11-06 03:00,0.0,10.83,3.85,93.38,9954.0,-999.0,2024-11-06
2024-11-06 04:00,0.0,10.41,3.92,96.92,9956.0,-999.0,2024-11-06
2024-11-06 05:00,121.57,11.24,4.08,94.36,9959.0,0.19,2024-11-06
2024-11-06 06:00,334.62,13.65,5.01,83.7,9961.0,0.16,2024-11-06
2024-11-06 07:00,556.88,15.77,5.04,74.05,9961.0,0.15,2024-11-06
2024-11-06 08:00,755.08,17.79,4.64,65.74,9958.0,0.14,2024-11-06
2024-11-06 09:00,915.2,19.56,4.14,59.45,9954.0,0.14,2024-11-06
2024-11-06 10:00,1005.6,20.94,3.53,55.39,9950.0,0.14,2024-11-06
2024-11-06 11:00,1035.78,21.9,3.15,52.8,9945.0,0.14,2024-11-06
2024-11-06 12:00,1006.47,22.43,3.51,51.8,9939.0,0.14,2024-11-06
2024-11-06 13:00,910.95,22.5,4.58,52.13,9934.0,0.14,2024-11-06
2024-11-06 14:00,750.83,22.24,5.89,53.24,9931.0,0.14,2024-11-06
2024-11-06 15:00,550.6,21.65,7.27,55.68,9931.0,0.15,2024-11-06
2024-11-06 16:00,327.85,20.59,8.48,59.44,9934.0,0.16,2024-11-06
2024-11-06 17:00,116.68,18.79,8.86,67.47,9942.0,0.19,2024-11-06
2024-11-06 18:00,0.0,16.72,8.9,74.2,9951.0,-999.0,2024-11-06
2024-11-06 19:00,0.0,15.41,8.84,78.83,9958.0,-999.0,2024-11-06
2024-11-06 20:00,0.0,14.78,8.37,81.37,9961.0,-999.0,2024-11-06
2024-11-06 21:00,0.0,14.38,7.81,83.13,9963.0,-999.0,2024-11-06
