time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-07-11 22:00,0.0,11.68,10.48,89.1,9856.0,-999.0,2024-07-12
2024-07-11 23:00,0.0,11.57,10.1,90.08,9854.0,-999.0,2024-07-12
2024-07-12 00:00,0.0,11.47,10.14,90.67,9853.0,-999.0,2024-07-12
2024-07-12 01:00,0.0,11.34,10.37,91.31,9850.0,-999.0,2024-07-12
2024-07-12 02:00,0.0,11.34,10.42,91.86,9847.0,-999.0,2024-07-12
2024-07-12 03:00,0.0,11.37,10.44,92.37,9846.0,-999.0,2024-07-12
2024-07-12 04:00,0.0,11.29,10.29,92.76,9848.0,-999.0,2024-07-12
2024-07-12 05:00,0.0,11.13,10.15,92.97,9853.0,-999.0,2024-07-12
2024-07-12 06:00,0.0,11.07,9.9,93.41,9860.0,-999.0,2024-07-12
2024-07-12 07:00,38.33,11.36,9.66,93.31,9865.0,0.15,2024-07-12
2024-07-12 08:00,135.68,11.92,9.65,92.89,9871.0,0.14,2024-07-12
2024-07-12 09:00,221.75,12.45,9.92,90.96,9877.0,0.14,2024-07-12
2024-07-12 10:00,302.35,12.86,10.17,88.36,9879.0,0.14,2024-07-12
2024-07-12 11:00,320.55,13.07,9.89,85.97,9875.0,0.14,2024-07-12
2024-07-12 12:00,232.35,13.11,9.35,84.89,9874.0,0.14,2024-07-12
2024-07-12 13:00,230.55,13.1,8.79,84.74,9873.0,0.14,2024-07-12
2024-07-12 14:00,195.8,13.0,8.16,85.74,9877.0,0.15,2024-07-12
2024-07-12 15:00,112.68,12.64,7.38,88.48,9882.0,0.15,2024-07-12
2024-07-12 16:00,24.8,11.95,6.47,91.29,9887.0,0.18,2024-07-12
2024-07-12 17:00,0.0,11.51,6.21,93.25,9896.0,-999.0,2024-07-12
2024-07-12 18:00,0.0,11.51,6.1,93.67,9903.0,-999.0,2024-07-12
2024-07-12 19:00,0.0,11.68,6.16,92.25,9912.0,-999.0,2024-07-12
2024-07-12 20:00,0.0,11.5,5.82,90.51,9919.0,-999.0,2024-07-12
2024-07-12 21:00,0.0,10.78,4.85,89.6,9922.0,-999.0,2024-07-12
