time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-06-26 22:00,0.0,11.81,4.17,80.91,10032.0,-999.0,2024-06-27
2024-06-26 23:00,0.0,11.75,4.11,79.12,10028.0,-999.0,2024-06-27
2024-06-27 00:00,0.0,11.71,4.05,77.08,10023.0,-999.0,2024-06-27
2024-06-27 01:00,0.0,11.71,3.97,74.5,10019.0,-999.0,2024-06-27
2024-06-27 02:00,0.0,11.76,3.86,71.67,10014.0,-999.0,2024-06-27
2024-06-27 03:00,0.0,11.9,3.69,68.46,10010.0,-999.0,2024-06-27
2024-06-27 04:00,0.0,11.95,3.53,66.96,10007.0,-999.0,2024-06-27
2024-06-27 05:00,0.0,11.97,3.4,65.51,10010.0,-999.0,2024-06-27
2024-06-27 06:00,0.0,11.95,3.27,64.48,10013.0,-999.0,2024-06-27
2024-06-27 07:00,65.55,12.83,3.09,66.27,10016.0,0.18,2024-06-27
2024-06-27 08:00,226.75,15.82,2.5,68.13,10020.0,0.15,2024-06-27
2024-06-27 09:00,369.75,18.08,2.63,54.81,10022.0,0.14,2024-06-27
2024-06-27 10:00,470.67,19.33,2.32,52.18,10021.0,0.13,2024-06-27
2024-06-27 11:00,509.98,20.79,1.99,52.7,10015.0,0.13,2024-06-27
2024-06-27 12:00,500.8,22.27,2.14,48.63,10006.0,0.13,2024-06-27
2024-06-27 13:00,426.58,23.2,2.36,44.42,9999.0,0.14,2024-06-27
2024-06-27 14:00,305.92,23.18,2.47,42.16,9995.0,0.14,2024-06-27
2024-06-27 15:00,155.0,22.27,1.59,52.23,9993.0,0.16,2024-06-27
2024-06-27 16:00,20.45,21.59,1.29,40.56,9993.0,0.18,2024-06-27
2024-06-27 17:00,0.0,20.07,1.7,43.05,9993.0,-999.0,2024-06-27
2024-06-27 18:00,0.0,18.7,2.31,47.56,9996.0,-999.0,2024-06-27
2024-06-27 19:00,0.0,17.42,2.75,51.95,9996.0,-999.0,2024-06-27
2024-06-27 20:00,0.0,16.36,3.03,55.65,9997.0,-999.0,2024-06-27
2024-06-27 21:00,0.0,15.49,3.24,58.56,9996.0,-999.0,2024-06-27
