time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-12-08 22:00,0.0,16.41,5.81,81.41,9947.0,-999.0,2024-12-09
2024-12-08 23:00,0.0,15.8,5.0,84.82,9937.0,-999.0,2024-12-09
2024-12-09 00:00,0.0,15.12,4.28,88.23,9926.0,-999.0,2024-12-09
2024-12-09 01:00,0.0,14.54,3.85,91.12,9915.0,-999.0,2024-12-09
2024-12-09 02:00,0.0,14.27,3.54,92.65,9908.0,-999.0,2024-12-09
2024-12-09 03:00,0.0,13.83,3.26,95.62,9907.0,-999.0,2024-12-09
2024-12-09 04:00,8.93,13.78,3.18,96.88,9912.0,0.23,2024-12-09
2024-12-09 05:00,154.65,15.74,3.2,86.91,9916.0,0.18,2024-12-09
2024-12-09 06:00,379.45,18.01,3.28,75.42,9919.0,0.15,2024-12-09
2024-12-09 07:00,606.42,20.56,3.12,64.82,9923.0,0.13,2024-12-09
2024-12-09 08:00,807.8,22.79,3.37,56.17,9924.0,0.13,2024-12-09
2024-12-09 09:00,966.97,24.76,3.41,46.46,9923.0,0.13,2024-12-09
2024-12-09 10:00,1071.22,26.18,3.44,39.21,9922.0,0.13,2024-12-09
2024-12-09 11:00,1112.2,27.04,3.66,35.63,9919.0,0.13,2024-12-09
2024-12-09 12:00,1088.03,27.29,4.11,34.71,9917.0,0.13,2024-12-09
2024-12-09 13:00,1001.03,27.0,4.77,35.61,9915.0,0.14,2024-12-09
2024-12-09 14:00,856.12,26.25,5.34,37.5,9915.0,0.15,2024-12-09
2024-12-09 15:00,664.1,25.15,5.49,40.46,9914.0,0.15,2024-12-09
2024-12-09 16:00,442.02,23.73,5.21,44.97,9914.0,0.17,2024-12-09
2024-12-09 17:00,214.32,21.87,4.72,52.4,9918.0,0.19,2024-12-09
2024-12-09 18:00,28.95,19.74,3.68,64.18,9926.0,0.22,2024-12-09
2024-12-09 19:00,0.0,17.88,2.64,76.45,9932.0,-999.0,2024-12-09
2024-12-09 20:00,0.0,17.05,2.21,82.71,9937.0,-999.0,2024-12-09
2024-12-09 21:00,0.0,16.62,1.73,85.6,9938.0,-999.0,2024-12-09
