time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-07-01 22:00,0.0,9.94,2.45,90.71,9959.0,-999.0,2024-07-02
2024-07-01 23:00,0.0,9.59,2.6,93.52,9958.0,-999.0,2024-07-02
2024-07-02 00:00,0.0,9.25,2.77,96.64,9958.0,-999.0,2024-07-02
2024-07-02 01:00,0.0,8.92,2.91,99.21,9956.0,-999.0,2024-07-02
2024-07-02 02:00,0.0,8.6,3.08,100.0,9951.0,-999.0,2024-07-02
2024-07-02 03:00,0.0,8.34,3.34,100.0,9947.0,-999.0,2024-07-02
2024-07-02 04:00,0.0,8.12,3.57,100.0,9948.0,-999.0,2024-07-02
2024-07-02 05:00,0.0,8.12,3.7,100.0,9951.0,-999.0,2024-07-02
2024-07-02 06:00,0.0,8.19,3.8,100.0,9954.0,-999.0,2024-07-02
2024-07-02 07:00,46.5,9.47,3.91,99.08,9956.0,0.18,2024-07-02
2024-07-02 08:00,153.25,11.37,4.79,93.44,9960.0,0.16,2024-07-02
2024-07-02 09:00,241.45,12.67,5.63,90.12,9964.0,0.15,2024-07-02
2024-07-02 10:00,297.88,13.55,6.17,85.8,9964.0,0.14,2024-07-02
2024-07-02 11:00,346.5,13.82,6.12,83.36,9958.0,0.14,2024-07-02
2024-07-02 12:00,325.75,13.65,5.91,83.83,9952.0,0.14,2024-07-02
2024-07-02 13:00,291.8,13.82,5.73,83.06,9947.0,0.14,2024-07-02
2024-07-02 14:00,192.23,14.13,5.44,81.58,9944.0,0.15,2024-07-02
2024-07-02 15:00,113.5,13.84,4.61,83.3,9941.0,0.16,2024-07-02
2024-07-02 16:00,22.05,11.94,3.5,92.75,9941.0,0.2,2024-07-02
2024-07-02 17:00,0.0,10.8,3.57,98.81,9941.0,-999.0,2024-07-02
2024-07-02 18:00,0.0,10.44,3.6,100.0,9943.0,-999.0,2024-07-02
2024-07-02 19:00,0.0,10.56,3.64,100.0,9940.0,-999.0,2024-07-02
2024-07-02 20:00,0.0,10.42,3.79,100.0,9937.0,-999.0,2024-07-02
2024-07-02 21:00,0.0,10.02,4.04,100.0,9934.0,-999.0,2024-07-02
