time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-01-21 22:00,0.0,18.07,9.22,85.58,9933.0,-999.0,2024-01-22
2024-01-21 23:00,0.0,17.63,9.04,86.97,9932.0,-999.0,2024-01-22
2024-01-22 00:00,0.0,17.38,8.87,87.87,9932.0,-999.0,2024-01-22
2024-01-22 01:00,0.0,17.23,8.8,88.29,9930.0,-999.0,2024-01-22
2024-01-22 02:00,0.0,17.13,8.89,88.2,9929.0,-999.0,2024-01-22
2024-01-22 03:00,0.0,17.01,8.87,88.32,9932.0,-999.0,2024-01-22
2024-01-22 04:00,0.0,16.87,8.67,89.16,9937.0,-999.0,2024-01-22
2024-01-22 05:00,54.6,17.17,8.66,88.19,9944.0,0.22,2024-01-22
2024-01-22 06:00,249.82,18.23,9.51,82.31,9951.0,0.19,2024-01-22
2024-01-22 07:00,472.67,19.77,10.24,73.5,9955.0,0.17,2024-01-22
2024-01-22 08:00,677.7,21.52,10.42,64.71,9957.0,0.15,2024-01-22
2024-01-22 09:00,848.1,23.26,10.45,57.15,9956.0,0.15,2024-01-22
2024-01-22 10:00,965.22,24.65,10.41,51.69,9953.0,0.15,2024-01-22
2024-01-22 11:00,1020.85,25.59,10.5,48.09,9949.0,0.15,2024-01-22
2024-01-22 12:00,1016.78,26.07,10.84,45.92,9944.0,0.15,2024-01-22
2024-01-22 13:00,949.75,26.06,11.32,45.56,9941.0,0.15,2024-01-22
2024-01-22 14:00,843.03,25.56,11.72,46.77,9938.0,0.15,2024-01-22
2024-01-22 15:00,676.25,24.58,11.98,49.54,9939.0,0.14,2024-01-22
2024-01-22 16:00,463.52,23.21,12.29,53.68,9939.0,0.13,2024-01-22
2024-01-22 17:00,239.77,21.57,12.39,59.14,9942.0,0.15,2024-01-22
2024-01-22 18:00,44.05,19.84,12.23,65.56,9947.0,0.21,2024-01-22
2024-01-22 19:00,0.0,18.48,12.27,71.1,9953.0,-999.0,2024-01-22
2024-01-22 20:00,0.0,17.44,12.2,76.12,9959.0,-999.0,2024-01-22
2024-01-22 21:00,0.0,16.85,12.16,79.69,9961.0,-999.0,2024-01-22
