time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-05-25 22:00,0.0,13.31,2.75,98.31,9992.0,-999.0,2024-05-26
2024-05-25 23:00,0.0,13.14,2.18,97.27,9988.0,-999.0,2024-05-26
2024-05-26 00:00,0.0,13.09,1.49,95.76,9984.0,-999.0,2024-05-26
2024-05-26 01:00,0.0,12.84,1.35,94.65,9983.0,-999.0,2024-05-26
2024-05-26 02:00,0.0,12.47,2.16,95.78,9984.0,-999.0,2024-05-26
2024-05-26 03:00,0.0,12.32,2.64,96.73,9984.0,-999.0,2024-05-26
2024-05-26 04:00,0.0,12.41,2.67,95.85,9986.0,-999.0,2024-05-26
2024-05-26 05:00,0.0,12.45,2.27,94.97,9990.0,-999.0,2024-05-26
2024-05-26 06:00,0.0,12.52,1.86,94.25,9994.0,-999.0,2024-05-26
2024-05-26 07:00,117.03,13.56,1.6,91.07,9999.0,0.2,2024-05-26
2024-05-26 08:00,278.05,14.91,2.09,83.67,10005.0,0.18,2024-05-26
2024-05-26 09:00,424.0,15.68,2.25,78.24,10009.0,0.17,2024-05-26
2024-05-26 10:00,516.25,16.64,2.34,72.0,10010.0,0.16,2024-05-26
2024-05-26 11:00,554.65,17.62,2.55,66.69,10005.0,0.16,2024-05-26
2024-05-26 12:00,534.88,18.31,2.85,63.36,9999.0,0.16,2024-05-26
2024-05-26 13:00,462.38,18.58,3.2,61.75,9995.0,0.16,2024-05-26
2024-05-26 14:00,340.65,18.41,3.43,62.33,9994.0,0.17,2024-05-26
2024-05-26 15:00,180.18,17.79,3.43,65.12,9995.0,0.19,2024-05-26
2024-05-26 16:00,26.67,15.77,2.45,75.38,9997.0,0.23,2024-05-26
2024-05-26 17:00,0.0,14.31,2.32,82.85,10001.0,-999.0,2024-05-26
2024-05-26 18:00,0.0,13.82,2.21,86.47,10006.0,-999.0,2024-05-26
2024-05-26 19:00,0.0,13.35,2.18,89.82,10010.0,-999.0,2024-05-26
2024-05-26 20:00,0.0,12.98,2.22,92.13,10011.0,-999.0,2024-05-26
2024-05-26 21:00,0.0,12.59,2.28,94.29,10009.0,-999.0,2024-05-26
