time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-05-17 22:00,0.0,13.5,4.31,96.73,9965.0,-999.0,2024-05-18
2024-05-17 23:00,0.0,13.09,4.21,98.57,9959.0,-999.0,2024-05-18
2024-05-18 00:00,0.0,12.86,4.12,99.47,9953.0,-999.0,2024-05-18
2024-05-18 01:00,0.0,12.72,4.02,99.77,9946.0,-999.0,2024-05-18
2024-05-18 02:00,0.0,12.63,3.83,99.55,9939.0,-999.0,2024-05-18
2024-05-18 03:00,0.0,12.5,3.56,99.48,9935.0,-999.0,2024-05-18
2024-05-18 04:00,0.0,12.13,3.35,100.0,9934.0,-999.0,2024-05-18
2024-05-18 05:00,0.0,12.36,3.0,97.57,9938.0,-999.0,2024-05-18
2024-05-18 06:00,3.6,12.6,2.64,94.02,9942.0,0.18,2024-05-18
2024-05-18 07:00,98.03,13.78,2.31,85.87,9945.0,0.17,2024-05-18
2024-05-18 08:00,252.98,16.22,2.22,72.88,9946.0,0.17,2024-05-18
2024-05-18 09:00,377.27,18.6,1.48,60.93,9947.0,0.16,2024-05-18
2024-05-18 10:00,485.48,20.63,1.67,50.19,9946.0,0.16,2024-05-18
2024-05-18 11:00,553.92,22.01,2.51,42.74,9941.0,0.15,2024-05-18
2024-05-18 12:00,557.53,22.37,3.21,40.44,9933.0,0.15,2024-05-18
2024-05-18 13:00,498.45,22.17,3.71,41.03,9928.0,0.15,2024-05-18
2024-05-18 14:00,366.52,21.44,4.16,43.9,9930.0,0.16,2024-05-18
2024-05-18 15:00,198.2,20.01,4.22,50.89,9938.0,0.18,2024-05-18
2024-05-18 16:00,33.15,17.08,2.6,68.66,9944.0,0.22,2024-05-18
2024-05-18 17:00,0.0,15.14,2.22,79.84,9946.0,-999.0,2024-05-18
2024-05-18 18:00,0.0,14.73,1.8,85.11,9948.0,-999.0,2024-05-18
2024-05-18 19:00,0.0,14.09,1.88,91.48,9950.0,-999.0,2024-05-18
2024-05-18 20:00,0.0,13.54,2.15,96.75,9950.0,-999.0,2024-05-18
2024-05-18 21:00,0.0,12.82,2.63,100.0,9950.0,-999.0,2024-05-18
