time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,date_local
2024-09-22 22:00,0.0,12.69,6.78,87.13,9932.0,-999.0,2024-09-23
2024-09-22 23:00,0.0,12.46,6.07,87.41,9925.0,-999.0,2024-09-23
2024-09-23 00:00,0.0,12.24,5.35,87.29,9918.0,-999.0,2024-09-23
2024-09-23 01:00,0.0,12.17,4.76,85.4,9910.0,-999.0,2024-09-23
2024-09-23 02:00,0.0,12.16,4.41,83.16,9902.0,-999.0,2024-09-23
2024-09-23 03:00,0.0,12.24,4.13,81.14,9897.0,-999.0,2024-09-23
2024-09-23 04:00,0.0,12.31,3.99,80.09,9896.0,-999.0,2024-09-23
2024-09-23 05:00,4.97,12.36,3.86,79.3,9898.0,0.23,2024-09-23
2024-09-23 06:00,114.12,13.89,3.43,79.03,9902.0,0.2,2024-09-23
2024-09-23 07:00,308.77,16.98,3.27,72.07,9903.0,0.17,2024-09-23
2024-09-23 08:00,497.1,18.79,3.31,66.05,9903.0,0.16,2024-09-23
2024-09-23 09:00,669.88,20.68,2.82,67.3,9901.0,0.15,2024-09-23
2024-09-23 10:00,774.53,23.39,1.87,59.57,9894.0,0.15,2024-09-23
2024-09-23 11:00,835.47,25.49,0.99,47.49,9887.0,0.15,2024-09-23
2024-09-23 12:00,808.05,26.16,0.85,44.87,9878.0,0.14,2024-09-23
2024-09-23 13:00,717.78,26.07,1.42,46.23,9870.0,0.15,2024-09-23
2024-09-23 14:00,568.92,25.55,2.34,49.23,9864.0,0.13,2024-09-23
2024-09-23 15:00,378.35,24.83,3.23,52.91,9861.0,0.15,2024-09-23
2024-09-23 16:00,173.05,23.36,3.42,59.64,9861.0,0.16,2024-09-23
2024-09-23 17:00,17.42,20.84,3.26,73.61,9862.0,0.22,2024-09-23
2024-09-23 18:00,0.0,19.76,2.88,72.27,9865.0,-999.0,2024-09-23
2024-09-23 19:00,0.0,18.4,1.99,79.17,9872.0,-999.0,2024-09-23
2024-09-23 20:00,0.0,16.35,2.06,90.61,9879.0,-999.0,2024-09-23
2024-09-23 21:00,0.0,15.48,2.8,93.16,9884.0,-999.0,2024-09-23
